kegg_protein_id	uniprot_id
ecq:ECED1_3499	B7MZI8
ecq:ECED1_3500	B7MZY5
ecq:ECED1_3501	B7MZY6
ecq:ECED1_3503	B7MZY8
ecq:ECED1_3504	B7MZJ3
ecq:ECED1_3505	B7MZY9
ecq:ECED1_3506	B7MZJ5
ecq:ECED1_3507	B7MZJ6
ecq:ECED1_3508	B7MZZ2
ecq:ECED1_3509	B7MZZ3
ecq:ECED1_3510	B7MZZ4
ecq:ECED1_3511	B7MZK0
ecq:ECED1_3512	B7MZK1
ecq:ECED1_3513	B7MZK2
ecq:ECED1_3515	B7MZZ9
ecq:ECED1_3516	B7N000
ecq:ECED1_3517	B7N001
ecq:ECED1_3518	B7N002
ecq:ECED1_3519	B7N003
ecq:ECED1_3520	B7N004
ecq:ECED1_3523	B7N007
ecq:ECED1_3524	B7MZL2
ecq:ECED1_3525	B7N009
ecq:ECED1_3526	B7MZL4
ecq:ECED1_3527	B7N011
ecq:ECED1_3528	B7N012
ecq:ECED1_3529	B7MZL7
ecq:ECED1_3530	B7N014
ecq:ECED1_3531	B7N015
ecq:ECED1_3532	B7N016
ecq:ECED1_3533	B7MZM1
ecq:ECED1_3534	B7N018
ecq:ECED1_3535	B7N019
ecq:ECED1_3536	B7N020
ecq:ECED1_3537	B7MNT4
ecq:ECED1_3538	B7MNT5
ecq:ECED1_3539	B7N023
ecq:ECED1_3540	B7N024
ecq:ECED1_3541	B7N025
ecq:ECED1_3542	B7MZN0
ecq:ECED1_3543	B7N027
ecq:ECED1_3544	B7N028
ecq:ECED1_3545	B7N029
ecq:ECED1_3546	B7N030
ecq:ECED1_3547	B7N031
ecq:ECED1_3549	B7MZN7
ecq:ECED1_3550	B7N034
ecq:ECED1_3551	B7N035
ecq:ECED1_3552	B7N036
ecq:ECED1_3553	B7N037
ecq:ECED1_3554	B7N038
ecq:ECED1_3555	B7N039
ecq:ECED1_3556	B7N040
ecq:ECED1_3557	B7N041
ecq:ECED1_3558	B7MZP6
ecq:ECED1_3559	B7N043
ecq:ECED1_3560	B7N044
ecq:ECED1_3561	B7MZP9
ecq:ECED1_3562	B7N046
ecq:ECED1_3563	B7N047
ecq:ECED1_3564	B7N358
ecq:ECED1_3565	B7N048
ecq:ECED1_3566	B7MZQ4
ecq:ECED1_3567	B7N050
ecq:ECED1_3568	B7N051
ecq:ECED1_3569	B7MZQ7
ecq:ECED1_3570	B7N053
ecq:ECED1_3571	B7N054
ecq:ECED1_3572	B7N055
ecq:ECED1_3573	B7N056
ecq:ECED1_3574	B7MZR2
ecq:ECED1_3575	B7MZR3
ecq:ECED1_3576	B7N059
ecq:ECED1_3577	B7N060
ecq:ECED1_3578	B7MZR6
ecq:ECED1_3579	B7N062
ecq:ECED1_3580	B7N063
ecq:ECED1_3582	B7N065
ecq:ECED1_3584	B7N067
ecq:ECED1_3587	B7MZS5
ecq:ECED1_3588	B7MZS6
ecq:ECED1_3589	B7N072
ecq:ECED1_3590	B7N073
ecq:ECED1_3591	B7N074
ecq:ECED1_3592	B7MZT0
ecq:ECED1_3593	B7N076
ecq:ECED1_3594	B7N077
ecq:ECED1_3595	B7N078
ecq:ECED1_3596	B7N079
ecq:ECED1_3597	B7MZT5
ecq:ECED1_3598	B7N081
ecq:ECED1_3599	B7N082
ecq:ECED1_3600	B7N083
ecq:ECED1_3601	B7MZT9
ecq:ECED1_3602	B7MZU0
ecq:ECED1_3603	B7N086
ecq:ECED1_3604	B7MZU2
ecq:ECED1_3605	B7N088
ecq:ECED1_3606	B7N089
ecq:ECED1_3607	B7MZU5
ecq:ECED1_3608	B7MZU6
ecq:ECED1_3609	B7N092
ecq:ECED1_3610	B7N093
ecq:ECED1_3611	B7N094
ecq:ECED1_3612	B7MZV0
ecq:ECED1_3613	B7MZV1
ecq:ECED1_3614	B7N097
ecq:ECED1_3615	B7N098
ecq:ECED1_3616	B7MZV4
ecq:ECED1_3617	B7MZV5
ecq:ECED1_3618	B7MZV6
ecq:ECED1_3619	B7N0A2
ecq:ECED1_3621	B7MZV9
ecq:ECED1_3622	B7MZW0
ecq:ECED1_3623	B7N0A6
ecq:ECED1_3624	B7N0A7
ecq:ECED1_3626	B7MZW4
ecq:ECED1_3627	B7MZW5
ecq:ECED1_3628	B7MZW6
ecq:ECED1_3629	B7MZW7
ecq:ECED1_3630	B7MZW8
ecq:ECED1_3631	B7MZW9
ecq:ECED1_3632	B7N0B4
ecq:ECED1_3633	B7MZX1
ecq:ECED1_3634	B7MZX2
ecq:ECED1_3635	B7MZX3
ecq:ECED1_3636	B7MZX4
ecq:ECED1_3637	B7N0B9
ecq:ECED1_3638	B7N0C0
ecq:ECED1_3639	B7N0C1
ecq:ECED1_3640	B7N0C2
ecq:ECED1_3641	B7N0C3
ecq:ECED1_3642	B7N0C4
ecq:ECED1_3643	B7N359
ecq:ECED1_3644	B7N0C5
ecq:ECED1_3645	B7MZY3
ecq:ECED1_3646	B7MZY4
ecq:ECED1_3647	B7N0C8
ecq:ECED1_3648	B7N0C9
ecq:ECED1_3649	B7N0D0
ecq:ECED1_3650	B7N0D1
ecq:ECED1_3652	B7N0D3
ecq:ECED1_3653	B7MZZ0
ecq:ECED1_3654	B7MZZ1
ecq:ECED1_3655	B7N0D6
ecq:ECED1_3656	B7N0D7
ecq:ECED1_3657	B7N0D8
ecq:ECED1_3658	B7MZZ5
ecq:ECED1_3659	B7MZZ6
ecq:ECED1_3660	B7MZZ7
ecq:ECED1_3661	B7MZZ8
ecq:ECED1_3662	B7N0E3
ecq:ECED1_3663	B7N0E4
ecq:ECED1_3664	B7MNT5
ecq:ECED1_3665	B7MNT4
ecq:ECED1_3666	B7N0E7
ecq:ECED1_3667	B7N0E8
ecq:ECED1_3668	B7N0E9
ecq:ECED1_3669	B7N0F0
ecq:ECED1_3670	B7N0F1
ecq:ECED1_3671	B7N008
ecq:ECED1_3672	B7N0F3
ecq:ECED1_3673	B7N010
ecq:ECED1_3674	B7N0F5
ecq:ECED1_3675	B7N0F6
ecq:ECED1_3676	B7N013
ecq:ECED1_3677	B7N0F8
ecq:ECED1_3678	B7N0F9
ecq:ECED1_3679	B7N0G0
ecq:ECED1_3680	B7N017
ecq:ECED1_3681	B7N0G2
ecq:ECED1_3682	B7N0G3
ecq:ECED1_3683	B7N0G4
ecq:ECED1_3685	B7N0G6
ecq:ECED1_3686	B7N0G7
ecq:ECED1_3687	B7N0G8
ecq:ECED1_3688	B7N0G9
ecq:ECED1_3689	B7N026
ecq:ECED1_3690	B7N0H1
ecq:ECED1_3691	B7N0H2
ecq:ECED1_3692	B7N0H3
ecq:ECED1_3695	B7N0H6
ecq:ECED1_3696	B7N0H7
ecq:ECED1_3697	B7N033
ecq:ECED1_3698	B7N0H9
ecq:ECED1_3699	B7N0I0
ecq:ECED1_3700	B7N0I1
ecq:ECED1_3701	B7N0I2
ecq:ECED1_3702	B7N0I3
ecq:ECED1_3703	B7N0I4
ecq:ECED1_3704	B7N0I5
ecq:ECED1_3705	B7N0I6
ecq:ECED1_3706	B7N042
ecq:ECED1_3707	B7N0I8
ecq:ECED1_3708	B7N0I9
ecq:ECED1_3709	B7N045
ecq:ECED1_3710	B7N0J1
ecq:ECED1_3711	B7N0J2
ecq:ECED1_3713	B7N0J4
ecq:ECED1_3714	B7N049
ecq:ECED1_3715	B7N0J6
ecq:ECED1_3716	B7N0J7
ecq:ECED1_3717	B7N052
ecq:ECED1_3718	B7N0J9
ecq:ECED1_3719	B7N0K0
ecq:ECED1_3720	B7N0K1
ecq:ECED1_3721	B7N0K2
ecq:ECED1_3722	B7N057
ecq:ECED1_3723	B7N058
ecq:ECED1_3724	B7N0K5
ecq:ECED1_3725	B7N0K6
ecq:ECED1_3726	B7N061
ecq:ECED1_3727	B7N0K8
ecq:ECED1_3728	B7N0K9
ecq:ECED1_3729	B7N0L0
ecq:ECED1_3730	B7N0L1
ecq:ECED1_3731	B7N0L2
ecq:ECED1_3732	B7N0L3
ecq:ECED1_3733	B7N068
ecq:ECED1_3734	B7N0L5
ecq:ECED1_3735	B7N070
ecq:ECED1_3736	B7N071
ecq:ECED1_3737	B7N0L8
ecq:ECED1_3738	B7N0L9
ecq:ECED1_3739	B7N0M0
ecq:ECED1_3740	B7N075
ecq:ECED1_3741	B7N0M2
ecq:ECED1_3742	B7N0M3
ecq:ECED1_3743	B7N0M4
ecq:ECED1_3744	B7N0M5
ecq:ECED1_3745	B7N080
ecq:ECED1_3746	B7N0M7
ecq:ECED1_3747	B7N0M8
ecq:ECED1_3748	B7N0M9
ecq:ECED1_3749	B7N084
ecq:ECED1_3750	B7N085
ecq:ECED1_3751	B7N087
ecq:ECED1_3752	B7N0N3
ecq:ECED1_3753	B7N0N4
ecq:ECED1_3754	B7N090
ecq:ECED1_3755	B7N091
ecq:ECED1_3756	B7N0N7
ecq:ECED1_3757	B7N0N8
ecq:ECED1_3758	B7N0N9
ecq:ECED1_3759	B7N095
ecq:ECED1_3762	B7N0P3
ecq:ECED1_3763	B7N099
ecq:ECED1_3764	B7N0A0
ecq:ECED1_3765	B7N0A1
ecq:ECED1_3766	B7N0P7
ecq:ECED1_3767	B7N0P8
ecq:ECED1_3768	B7N0A4
ecq:ECED1_3769	B7N0A5
ecq:ECED1_3770	B7N0Q1
ecq:ECED1_3771	B7N0Q2
ecq:ECED1_3772	B7N0A8
ecq:ECED1_3773	B7N0A9
ecq:ECED1_3774	B7N0B0
ecq:ECED1_3775	B7N0B1
ecq:ECED1_3776	B7N0B2
ecq:ECED1_3777	B7N0B3
ecq:ECED1_3778	B7N0Q9
ecq:ECED1_3779	B7N0B5
ecq:ECED1_3780	B7N0B6
ecq:ECED1_3781	B7N0B7
ecq:ECED1_3782	B7N0B8
ecq:ECED1_3783	B7N0R4
ecq:ECED1_3784	B7N0R5
ecq:ECED1_3785	B7N0R6
ecq:ECED1_3786	B7N0R7
ecq:ECED1_3787	B7N0R8
ecq:ECED1_3790	B7N0R9
ecq:ECED1_3791	B7N0C6
ecq:ECED1_3792	B7N0C7
ecq:ECED1_3793	B7N361
ecq:ECED1_3794	B7N362
ecq:ECED1_3795	B7N0S0
ecq:ECED1_3796	B7N0S1
ecq:ECED1_3797	B7N0D2
ecq:ECED1_3798	B7N0S3
ecq:ECED1_3799	B7N0D4
ecq:ECED1_3800	B7N0D5
ecq:ECED1_3801	B7N0S6
ecq:ECED1_3802	B7N0S7
ecq:ECED1_3803	B7N0S8
ecq:ECED1_3804	B7N0D9
ecq:ECED1_3805	B7N0E0
ecq:ECED1_3806	B7N0E1
ecq:ECED1_3807	B7N0E2
ecq:ECED1_3808	B7N0T3
ecq:ECED1_3809	B7N0T4
ecq:ECED1_3810	B7N0T5
ecq:ECED1_3811	B7N0T6
ecq:ECED1_3812	B7N0T7
ecq:ECED1_3813	B7N0T8
ecq:ECED1_3814	B7N0T9
ecq:ECED1_3815	B7N0U0
ecq:ECED1_3816	B7N0U1
ecq:ECED1_3817	B7N0F2
ecq:ECED1_3818	B7N0U3
ecq:ECED1_3819	B7N0F4
ecq:ECED1_3820	B7N0U5
ecq:ECED1_3821	B7N0U6
ecq:ECED1_3822	B7N0F7
ecq:ECED1_3823	B7N0U8
ecq:ECED1_3824	B7N0U9
ecq:ECED1_3825	B7N0V0
ecq:ECED1_3826	B7N0G1
ecq:ECED1_3827	B7N0V2
ecq:ECED1_3828	B7N0V3
ecq:ECED1_3829	B7N0V4
ecq:ECED1_3830	B7N0V5
ecq:ECED1_3831	B7N0V6
ecq:ECED1_3832	B7N0V7
ecq:ECED1_3833	B7N0V8
ecq:ECED1_3834	B7N0V9
ecq:ECED1_3835	B7N0H0
ecq:ECED1_3836	B7N0W1
ecq:ECED1_3837	B7N363
ecq:ECED1_3838	B7N0W2
ecq:ECED1_3839	B7N0W3
ecq:ECED1_3840	B7N0W4
ecq:ECED1_3841	B7N0W5
ecq:ECED1_3842	B7N0W6
ecq:ECED1_3843	B7N0H8
ecq:ECED1_3844	B7N0W8
ecq:ECED1_3845	B7N0W9
ecq:ECED1_3846	B7N0X0
ecq:ECED1_3847	B7N0X1
ecq:ECED1_3848	B7N0X2
ecq:ECED1_3849	B7N0X3
ecq:ECED1_3850	B7N0X4
ecq:ECED1_3851	B7N0X5
ecq:ECED1_3852	B7N0I7
ecq:ECED1_3853	B7N0X7
ecq:ECED1_3854	B7N0X8
ecq:ECED1_3855	B7N0J0
ecq:ECED1_3856	B7N0Y0
ecq:ECED1_3857	B7N0Y1
ecq:ECED1_3858	B7N0J3
ecq:ECED1_3859	B7N0Y2
ecq:ECED1_3860	B7N0J5
ecq:ECED1_3861	B7N0Y4
ecq:ECED1_3862	B7N0Y5
ecq:ECED1_3863	B7N0J8
ecq:ECED1_3864	B7N0Y7
ecq:ECED1_3865	B7N0Y8
ecq:ECED1_3866	B7N364
ecq:ECED1_3867	B7N0Y9
ecq:ECED1_3868	B7N0K3
ecq:ECED1_3869	B7N0K4
ecq:ECED1_3870	B7N0Z2
ecq:ECED1_3871	B7N0Z3
ecq:ECED1_3872	B7N0K7
ecq:ECED1_3873	B7N0Z5
ecq:ECED1_3874	B7N0Z6
ecq:ECED1_3875	B7N0Z7
ecq:ECED1_3876	B7N0Z8
ecq:ECED1_3877	B7N0Z9
ecq:ECED1_3878	B7N100
ecq:ECED1_3879	B7N0L4
ecq:ECED1_3880	B7N102
ecq:ECED1_3881	B7N0L6
ecq:ECED1_3882	B7N0L7
ecq:ECED1_3883	B7N105
ecq:ECED1_3884	B7N106
ecq:ECED1_3885	B7N107
ecq:ECED1_3886	B7N0M1
ecq:ECED1_3887	B7N109
ecq:ECED1_3888	B7N110
ecq:ECED1_3889	B7N111
ecq:ECED1_3890	B7N112
ecq:ECED1_3891	B7N0M6
ecq:ECED1_3892	B7N114
ecq:ECED1_3893	B7N115
ecq:ECED1_3894	B7N116
ecq:ECED1_3895	B7N0N0
ecq:ECED1_3896	B7N0N1
ecq:ECED1_3897	B7N0N2
ecq:ECED1_3898	B7N120
ecq:ECED1_3899	B7N121
ecq:ECED1_3900	B7N0N5
ecq:ECED1_3901	B7N0N6
ecq:ECED1_3902	B7N124
ecq:ECED1_3903	B7N125
ecq:ECED1_3904	B7N126
ecq:ECED1_3905	B7N0P0
ecq:ECED1_3906	B7N0P1
ecq:ECED1_3907	B7N129
ecq:ECED1_3908	B7N130
ecq:ECED1_3909	B7N0P4
ecq:ECED1_3910	B7N0P5
ecq:ECED1_3911	B7N0P6
ecq:ECED1_3912	B7N134
ecq:ECED1_3913	B7N135
ecq:ECED1_3914	B7N0P9
ecq:ECED1_3915	B7N0Q0
ecq:ECED1_3916	B7N138
ecq:ECED1_3917	B7N139
ecq:ECED1_3918	B7N0Q3
ecq:ECED1_3919	B7N0Q4
ecq:ECED1_3920	B7N0Q5
ecq:ECED1_3921	B7N0Q6
ecq:ECED1_3922	B7N0Q7
ecq:ECED1_3923	B7N0Q8
ecq:ECED1_3924	B7N365
ecq:ECED1_3925	B7N0R0
ecq:ECED1_3926	B7N0R1
ecq:ECED1_3927	B7N0R2
ecq:ECED1_3928	B7N0R3
ecq:ECED1_3929	B7N150
ecq:ECED1_3930	B7N151
ecq:ECED1_3931	B7N152
ecq:ECED1_3932	B7N153
ecq:ECED1_3933	B7N154
ecq:ECED1_3943	B7N164
ecq:ECED1_3944	B7N165
ecq:ECED1_3945	B7N0S2
ecq:ECED1_3946	B7N167
ecq:ECED1_3947	B7N0S4
ecq:ECED1_3948	B7N0S5
ecq:ECED1_3949	B7N170
ecq:ECED1_3950	B7N171
ecq:ECED1_3951	B7N172
ecq:ECED1_3952	B7N0S9
ecq:ECED1_3953	B7N0T0
ecq:ECED1_3954	B7N0T1
ecq:ECED1_3955	B7N0T2
ecq:ECED1_3956	B7N177
ecq:ECED1_3957	B7N178
ecq:ECED1_3958	B7N179
ecq:ECED1_3959	B7N180
ecq:ECED1_3960	B7N181
ecq:ECED1_3961	B7N182
ecq:ECED1_3962	B7N183
ecq:ECED1_3963	B7N184
ecq:ECED1_3964	B7N185
ecq:ECED1_3965	B7N0U2
ecq:ECED1_3966	B7N187
ecq:ECED1_3967	B7N0U4
ecq:ECED1_3968	B7N189
ecq:ECED1_3969	B7N190
ecq:ECED1_3970	B7N0U7
ecq:ECED1_3971	B7N192
ecq:ECED1_3972	B7N193
ecq:ECED1_3973	B7N194
ecq:ECED1_3974	B7N0V1
ecq:ECED1_3975	B7N196
ecq:ECED1_3976	B7N197
ecq:ECED1_3977	B7N198
ecq:ECED1_3978	B7N199
ecq:ECED1_3979	B7N1A0
ecq:ECED1_3980	B7N1A1
ecq:ECED1_3981	B7N1A2
ecq:ECED1_3982	B7N1A3
ecq:ECED1_3983	B7N0W0
ecq:ECED1_3984	B7N1A5
ecq:ECED1_3986	B7N1A7
ecq:ECED1_3989	B7N1B0
ecq:ECED1_3990	B7N1B1
ecq:ECED1_3991	B7N0W7
ecq:ECED1_3992	B7N1B3
ecq:ECED1_3993	B7N1B4
ecq:ECED1_3994	B7N1B5
ecq:ECED1_3995	B7N1B6
ecq:ECED1_3996	B7N1B7
ecq:ECED1_3997	B7N1B8
ecq:ECED1_3998	B7N1B9
ecq:ECED1_3999	B7N1C0
ecq:ECED1_4000	B7N0X6
ecq:ECED1_4001	B7N1C2
ecq:ECED1_4002	B7N1C3
ecq:ECED1_4003	B7N0X9
ecq:ECED1_4004	B7N1C5
ecq:ECED1_4005	B7N1C6
ecq:ECED1_4007	B7N1C8
ecq:ECED1_4008	B7N0Y3
ecq:ECED1_4009	B7N2U6
ecq:ECED1_4010	B7N1D0
ecq:ECED1_4011	B7N0Y6
ecq:ECED1_4012	B7N1D2
ecq:ECED1_4013	B7N1D3
ecq:ECED1_4015	B7N1D5
ecq:ECED1_4016	B7N0Z0
ecq:ECED1_4017	B7N0Z1
ecq:ECED1_4018	B7N1D8
ecq:ECED1_4019	B7N1D9
ecq:ECED1_4020	B7N0Z4
ecq:ECED1_4021	B7N1E1
ecq:ECED1_4022	B7N1E2
ecq:ECED1_4023	B7N1E3
ecq:ECED1_4024	B7N2U7
ecq:ECED1_4025	B7N1E4
ecq:ECED1_4026	B7N1E5
ecq:ECED1_4027	B7N101
ecq:ECED1_4028	B7N1E7
ecq:ECED1_4029	B7N103
ecq:ECED1_4030	B7N104
ecq:ECED1_4031	B7N1F0
ecq:ECED1_4032	B7N1F1
ecq:ECED1_4033	B7N1F2
ecq:ECED1_4034	B7N108
ecq:ECED1_4035	B7N1F4
ecq:ECED1_4036	B7N1F5
ecq:ECED1_4037	B7N1F6
ecq:ECED1_4038	B7N1F7
ecq:ECED1_4039	B7N113
ecq:ECED1_4040	B7N1F9
ecq:ECED1_4041	B7N1G0
ecq:ECED1_4042	B7N1G1
ecq:ECED1_4043	B7N117
ecq:ECED1_4044	B7N118
ecq:ECED1_4045	B7N119
ecq:ECED1_4046	B7N1G5
ecq:ECED1_4047	B7N1G6
ecq:ECED1_4048	B7N122
ecq:ECED1_4049	B7N123
ecq:ECED1_4050	B7N1G9
ecq:ECED1_4051	B7N1H0
ecq:ECED1_4052	B7N1H1
ecq:ECED1_4053	B7N127
ecq:ECED1_4055	B7N128
ecq:ECED1_4056	B7N1H4
ecq:ECED1_4057	B7N1H5
ecq:ECED1_4058	B7N131
ecq:ECED1_4059	B7N132
ecq:ECED1_4060	B7N133
ecq:ECED1_4061	B7N1H9
ecq:ECED1_4062	B7N1I0
ecq:ECED1_4063	B7N136
ecq:ECED1_4064	B7N137
ecq:ECED1_4065	B7N1I3
ecq:ECED1_4066	B7N1I4
ecq:ECED1_4067	B7N140
ecq:ECED1_4068	B7N141
ecq:ECED1_4069	B7N142
ecq:ECED1_4070	B7N143
ecq:ECED1_4072	B7N145
ecq:ECED1_4074	B7N146
ecq:ECED1_4075	B7N147
ecq:ECED1_4076	B7N148
ecq:ECED1_4077	B7N149
ecq:ECED1_4078	B7N1J5
ecq:ECED1_4079	B7N1J6
ecq:ECED1_4080	B7N1J7
ecq:ECED1_4081	B7N1J8
ecq:ECED1_4082	B7N1J9
ecq:ECED1_4083	B7N155
ecq:ECED1_4084	B7N156
ecq:ECED1_4085	B7N157
ecq:ECED1_4086	B7N158
ecq:ECED1_4087	B7N159
ecq:ECED1_4088	B7N160
ecq:ECED1_4089	B7N161
ecq:ECED1_4090	B7N162
ecq:ECED1_4091	B7MNT5
ecq:ECED1_4092	B7MNT4
ecq:ECED1_4093	B7N1L0
ecq:ECED1_4094	B7N166
ecq:ECED1_4095	B7N1L2
ecq:ECED1_4096	B7MNT4
ecq:ECED1_4097	B7MNT5
ecq:ECED1_4098	B7N1L5
ecq:ECED1_4099	B7N1L6
ecq:ECED1_4101	B7MNT4
ecq:ECED1_4102	B7MNT5
ecq:ECED1_4103	B7N175
ecq:ECED1_4104	B7N176
ecq:ECED1_4105	B7N1M2
ecq:ECED1_4106	B7N1M3
ecq:ECED1_4107	B7N1M4
ecq:ECED1_4108	B7N1M5
ecq:ECED1_4109	B7N1M6
ecq:ECED1_4110	B7N2U8
ecq:ECED1_4111	B7N1M7
ecq:ECED1_4112	B7N1M8
ecq:ECED1_4113	B7N1M9
ecq:ECED1_4114	B7N186
ecq:ECED1_4115	B7N1N1
ecq:ECED1_4118	B7N1N4
ecq:ECED1_4119	B7N191
ecq:ECED1_4120	B7N1N6
ecq:ECED1_4121	B7N1N7
ecq:ECED1_4122	B7N1N8
ecq:ECED1_4123	B7N195
ecq:ECED1_4124	B7N1P0
ecq:ECED1_4125	B7N1P1
ecq:ECED1_4126	B7N1P2
ecq:ECED1_4127	B7N1P3
ecq:ECED1_4128	B7N1P4
ecq:ECED1_4129	B7N1P5
ecq:ECED1_4130	B7N1P6
ecq:ECED1_4131	B7N2U9
ecq:ECED1_4132	B7N1A4
ecq:ECED1_4133	B7N1P8
ecq:ECED1_4134	B7N1A6
ecq:ECED1_4135	B7N1Q0
ecq:ECED1_4136	B7N1Q1
ecq:ECED1_4137	B7N1Q2
ecq:ECED1_4138	B7N1Q3
ecq:ECED1_4139	B7N1Q4
ecq:ECED1_4140	B7N1B2
ecq:ECED1_4141	B7N1Q6
ecq:ECED1_4142	B7N1Q7
ecq:ECED1_4143	B7N1Q8
ecq:ECED1_4144	B7N1Q9
ecq:ECED1_4145	B7N1R0
ecq:ECED1_4146	B7N1R1
ecq:ECED1_4147	B7N1R2
ecq:ECED1_4148	B7N1R3
ecq:ECED1_4149	B7N1C1
ecq:ECED1_4150	B7N1R5
ecq:ECED1_4151	B7N1R6
ecq:ECED1_4152	B7N1C4
ecq:ECED1_4153	B7N1R8
ecq:ECED1_4154	B7N1R9
ecq:ECED1_4155	B7N1C7
ecq:ECED1_4156	B7N1S1
ecq:ECED1_4157	B7N1C9
ecq:ECED1_4159	B7N1S4
ecq:ECED1_4160	B7N1D1
ecq:ECED1_4162	B7N1S7
ecq:ECED1_4163	B7N1S8
ecq:ECED1_4164	B7N1D4
ecq:ECED1_4165	B7N1T0
ecq:ECED1_4166	B7N1D6
ecq:ECED1_4167	B7N1D7
ecq:ECED1_4168	B7N1T3
ecq:ECED1_4169	B7N1T4
ecq:ECED1_4170	B7N1E0
ecq:ECED1_4171	B7N1T6
ecq:ECED1_4172	B7N1T7
ecq:ECED1_4175	B7N1T9
ecq:ECED1_4176	B7N1U0
ecq:ECED1_4177	B7N1E6
ecq:ECED1_4180	B7N1E9
ecq:ECED1_4181	B7N1U5
ecq:ECED1_4182	B7N1U6
ecq:ECED1_4183	B7N1U7
ecq:ECED1_4184	B7N1F3
ecq:ECED1_4185	B7N1U8
ecq:ECED1_4186	B7N1U9
ecq:ECED1_4187	B7N1V0
ecq:ECED1_4188	B7N1V1
ecq:ECED1_4189	B7N1F8
ecq:ECED1_4190	B7N1V3
ecq:ECED1_4191	B7N2V0
ecq:ECED1_4192	B7N1V4
ecq:ECED1_4193	B7N1G2
ecq:ECED1_4194	B7N1G3
ecq:ECED1_4195	B7N1G4
ecq:ECED1_4196	B7N1V8
ecq:ECED1_4197	B7N1V9
ecq:ECED1_4198	B7N1G7
ecq:ECED1_4199	B7N1G8
ecq:ECED1_4200	B7N1W2
ecq:ECED1_4201	B7N1W3
ecq:ECED1_4202	B7N1W4
ecq:ECED1_4203	B7N1H2
ecq:ECED1_4204	B7N1H3
ecq:ECED1_4205	B7N1W7
ecq:ECED1_4206	B7N1W8
ecq:ECED1_4207	B7N1H6
ecq:ECED1_4208	B7N1H7
ecq:ECED1_4209	B7N1H8
ecq:ECED1_4210	B7N1X1
ecq:ECED1_4211	B7N1X2
ecq:ECED1_4212	B7N1I1
ecq:ECED1_4213	B7N1I2
ecq:ECED1_4214	B7N1X5
ecq:ECED1_4215	B7N1X6
ecq:ECED1_4216	B7N1I5
ecq:ECED1_4217	B7N1I6
ecq:ECED1_4218	B7N1I7
ecq:ECED1_4219	B7N1I8
ecq:ECED1_4220	B7N1I9
ecq:ECED1_4221	B7N1J0
ecq:ECED1_4222	B7N1J1
ecq:ECED1_4223	B7N1J2
ecq:ECED1_4224	B7N1J3
ecq:ECED1_4225	B7N1J4
ecq:ECED1_4226	B7N1Y6
ecq:ECED1_4227	B7MNT5
ecq:ECED1_4228	B7N1Y8
ecq:ECED1_4229	B7N1Y9
ecq:ECED1_4230	B7N1Z0
ecq:ECED1_4231	B7N1K0
ecq:ECED1_4232	B7N1K1
ecq:ECED1_4233	B7N1K2
ecq:ECED1_4234	B7N1K3
ecq:ECED1_4235	B7N1K4
ecq:ECED1_4236	B7N1K5
ecq:ECED1_4237	B7N1K6
ecq:ECED1_4238	B7N1K7
ecq:ECED1_4239	B7N1K8
ecq:ECED1_4240	B7N1K9
ecq:ECED1_4241	B7N201
ecq:ECED1_4242	B7N1L1
ecq:ECED1_4243	B7N203
ecq:ECED1_4244	B7N1L3
ecq:ECED1_4245	B7N1L4
ecq:ECED1_4248	B7N208
ecq:ECED1_4249	B7N209
ecq:ECED1_4250	B7N1L9
ecq:ECED1_4251	B7N1M0
ecq:ECED1_4254	B7N214
ecq:ECED1_4255	B7N215
ecq:ECED1_4256	B7N216
ecq:ECED1_4257	B7N217
ecq:ECED1_4259	B7N219
ecq:ECED1_4260	B7N220
ecq:ECED1_4261	B7N221
ecq:ECED1_4262	B7N1N0
ecq:ECED1_4263	B7N223
ecq:ECED1_4264	B7N1N2
ecq:ECED1_4265	B7N225
ecq:ECED1_4266	B7N226
ecq:ECED1_4267	B7N1N5
ecq:ECED1_4268	B7N228
ecq:ECED1_4269	B7N229
ecq:ECED1_4270	B7N230
ecq:ECED1_4271	B7N1N9
ecq:ECED1_4272	B7N232
ecq:ECED1_4273	B7N233
ecq:ECED1_4274	B7N234
ecq:ECED1_4275	B7N235
ecq:ECED1_4276	B7N236
ecq:ECED1_4277	B7N237
ecq:ECED1_4278	B7N238
ecq:ECED1_4279	B7N1P7
ecq:ECED1_4280	B7N240
ecq:ECED1_4281	B7N1P9
ecq:ECED1_4282	B7N242
ecq:ECED1_4283	B7N243
ecq:ECED1_4284	B7N244
ecq:ECED1_4285	B7N245
ecq:ECED1_4286	B7N246
ecq:ECED1_4287	B7N1Q5
ecq:ECED1_4288	B7N248
ecq:ECED1_4289	B7N249
ecq:ECED1_4290	B7N250
ecq:ECED1_4291	B7N251
ecq:ECED1_4292	B7N252
ecq:ECED1_4293	B7N253
ecq:ECED1_4294	B7N254
ecq:ECED1_4295	B7N255
ecq:ECED1_4296	B7N1R4
ecq:ECED1_4297	B7N257
ecq:ECED1_4298	B7N258
ecq:ECED1_4299	B7N1R7
ecq:ECED1_4300	B7N259
ecq:ECED1_4301	B7N2X0
ecq:ECED1_4302	B7N1S0
ecq:ECED1_4303	B7N261
ecq:ECED1_4304	B7N1S2
ecq:ECED1_4305	B7N1S3
ecq:ECED1_4306	B7N264
