KEGG_PATHWAY	KEGG_FORMULA	KEGG_CPD	adduct_polarity	adduct_name	adduct_formula_add	adduct_formula_sub	adduct_charge	adduct_nmol	adduct_massdiff	abundance	mz	lb	ub	lb_extended	ub_extended
path:map00230	C10H13N5O4	cpd:C00330	negative	[M-H]-	""	H	-1	1	-1.007276	0.0011924899345009134	269.0963786475967	269.09368768381023	269.0990696113832	269.0694690097319	269.12328828546146
path:map00230	C10H13N5O4	cpd:C00330	negative	[M-H]-	""	H	-1	1	-1.007276	8.460303883791891e-5	270.0985474180338	270.0958464325596	270.10124840350795	270.071537563292	270.12555727277555
path:map00230	C10H13N5O4	cpd:C00330	negative	[M-H]-	""	H	-1	1	-1.007276	5.0356915154616835e-6	271.1007473349417	271.0980363274683	271.103458342415	271.07363726020816	271.1278574096752
path:map00230	C10H13N5O4	cpd:C00330	negative	[M-H]-	""	H	-1	1	-1.007276	2.5440999362657567e-7	272.10293509506494	272.100214065714	272.10565612441593	272.07572480155545	272.1301453885744
path:map00230	C10H13N5O4	cpd:C00330	negative	[M-H]-	""	H	-1	1	-1.007276	1.1102361424418645e-8	273.10511187576947	273.1023808246507	273.1078429268882	273.0778013645819	273.13242238695705
path:map00230	C10H13N5O4	cpd:C00330	negative	[M-H]-	""	H	-1	1	-1.007276	4.173418496846332e-10	274.10729222802945	274.1045511551072	274.1100333009517	274.07988149880663	274.1347029572523
path:map00230	C10H13N5O4	cpd:C00330	negative	[M-H]-	""	H	-1	1	-1.007276	1.3469768142004511e-11	275.1094644734239	275.10671337877915	275.1122155680686	275.0819535269765	275.13697541987125
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8649875201240109	164.52680868526	164.52516341717316	164.52845395334685	164.51035600439147	164.54326136612852
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11562841035205426	165.02807896382993	165.0264286830403	165.02972924461957	165.01157615593354	165.0445817717263
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.017568310231069223	165.52908613797786	165.52743084711648	165.53074142883924	165.51253322936407	165.54563904659165
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0016598079325864843	166.03024881395547	166.02858851146735	166.03190911644361	166.01364578907408	166.04685183883686
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.449423394212974e-4	166.53130424583597	166.52963893279352	166.53296955887845	166.5146511154114	166.54795737626054
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.031815010711815e-5	167.03241785797107	167.0307475337925	167.03408818214967	167.01571461618528	167.04912109975686
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	6.527673277754942e-7	167.5334943279383	167.53181899299506	167.5351696628816	167.5167409785055	167.55024767737112
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.623657828012586e-8	168.03458581531635	168.0329054694582	168.03626616117452	168.0177823567348	168.05138927389788
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.7850965138277557e-9	168.53566926618484	168.53398390949218	168.5373546228775	168.51881569925823	168.55252283311145
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-2H]2-	""	H2	-2	1	-1.007276	7.855697691168875e-11	169.03675197262115	169.03506160510142	169.03844234014088	169.0198482974239	169.0536556478184
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	0.8648577719959922	330.06089382526	330.0575932163218	330.06419443419827	330.02788773587747	330.0938999146425
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	0.11574081421852003	331.063438570764	331.0601279363783	331.06674920514973	331.0303322269069	331.09654491462106
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	0.017583019246087368	332.06545293522373	332.0621322806944	332.0687735897531	332.0322463899302	332.09865948051726
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	0.0016621942079312565	333.06778034721447	333.06444966941103	333.07111102501796	333.03447356917974	333.1010871252492
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	1.4516956926027215e-4	334.0698920910698	334.0665513921489	334.0732327899907	334.0364851018607	334.1032990802789
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	1.0338343735515274e-5	335.07212068677245	335.0687699655656	335.07547140797936	335.03861347470377	335.10562789884113
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	6.542171351923955e-7	336.07427486658463	336.07091412383596	336.0776356093333	336.040667439098	336.10788229407126
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	3.632905789255016e-8	337.07645911904444	337.07308835445326	337.0798298836357	337.04275147313257	337.1101667649563
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	1.7902642360927003e-9	338.0786274651855	338.07524667891084	338.08200825146014	338.04481960243896	338.112435327932
path:map00230	C10H14N5O6P	cpd:C00360	negative	[M-H]-	""	H	-1	1	-1.007276	7.881295784222618e-11	339.0807943681343	339.07740356019065	339.08418517607805	339.0468862886975	339.1147024475711
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8566536727989904	212.50743146276	212.50530638844538	212.50955653707464	212.4861807196137	212.52868220590628
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11594810904941746	213.00871324531954	213.00658315818708	213.010843332452	212.987412373995	213.03001411664408
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.024461223182320906	213.50967492703091	213.50753983028164	213.51181002378019	213.4883239595382	213.53102589452362
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.0026002434534719695	214.0108698310238	214.00872972232548	214.0130099397221	213.9894687440407	214.0322709180069
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.0768983739645344e-4	214.51188179214813	214.50973667333022	214.51402691096607	214.49043060396892	214.53333298032734
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.660393734107182e-5	215.01302563708214	215.01087550682578	215.01517576733852	214.99152433451843	215.03452693964584
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.281676080883598e-6	215.5140676028729	215.51191246219688	215.51622274354895	215.4925161961126	215.5356190096332
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.641505036190102e-7	216.01518065708692	216.01302050528037	216.0173408088935	215.99357913902122	216.0367821751526
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.1193847066968369e-8	216.51624027175052	216.5140751093478	216.51840543415324	216.49458864772333	216.5378918957777
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-2H]2-	""	H2	-2	1	-1.007276	6.800520421932449e-10	217.01733483848332	217.01516466513496	217.0195050118317	216.99563310499948	217.03903657196716
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	0.8565251747480706	426.02213938026	426.0178791588662	426.02639960165385	425.97953716632196	426.06474159419804
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	0.11605921488397992	427.02470705653616	427.0204368094656	427.0289773036068	426.9820045858305	427.0674095272418
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	0.02447494621520097	428.0266294023787	428.0223491360847	428.0309096686728	427.9838267394385	428.06943206531895
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	0.002603522600431297	429.02902159472035	429.0247313045044	429.0333118849363	428.98611869256086	429.07192449687983
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	3.0803372043886474e-4	430.0310454240314	430.0267451135772	430.03534573448565	429.988042319489	430.07404852857377
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	2.664610022608013e-5	431.0333346383289	431.0290243049825	431.0376449716753	430.99023130486506	431.0764379717927
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	2.285324420072626e-6	432.03541898191537	432.03109862772556	432.03973933610524	431.99221544001716	432.0786225238136
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	1.6446813245559993e-7	433.0376461981426	433.0333158216807	433.04197657460463	432.99434243352283	433.0809499627624
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	1.1216790565451179e-8	434.03976612464754	434.0354257269863	434.0441065223088	433.9963621480351	434.08317010126
path:map00230	C10H15N5O10P2	cpd:C00361	negative	[M-H]-	""	H	-1	1	-1.007276	6.816291114469613e-10	435.0419562008651	435.0376057813031	435.0463066204272	434.99845200524504	435.0854603964852
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.8629288498261157	172.52426600025998	172.52254075759998	172.52599124291999	172.50701357365995	172.54151842686002
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.11568190999306349	173.02553865991734	173.02380840453074	173.02726891530395	173.00823610605136	173.04284121378333
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.019300411488901076	173.5265321007169	173.5247968353959	173.52826736603794	173.50917944750682	173.543884753927
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.001893790368298843	174.02770372123257	174.02596344419536	174.02944399826978	174.01030095086045	174.04510649160468
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.80364724129996e-4	174.52874668263092	174.5270013951641	174.53049197009776	174.51129380796266	174.5461995572992
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.366828686401627e-5	175.0298679583507	175.02811765967112	175.0316182570303	175.01236497155486	175.04737094514655
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	9.450193174186882e-7	175.530935295903	175.52917998655005	175.53269060525597	175.5133822023734	175.54848838943258
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	5.703468702261014e-8	176.03203122633235	176.0302709060201	176.03379154664464	176.01442802320972	176.04963442945498
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.1001525394222818e-9	176.5331091914822	176.53134386039028	176.5348745225741	176.51545588056305	176.55076250240134
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.515215045421452e-10	177.03419315778777	177.0324228158562	177.03596349971937	177.016489738472	177.05189657710355
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	0.8627994104986417	346.05580845526	346.0523478971754	346.05926901334453	346.0212028744144	346.09041403610553
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	0.11579399703403843	347.05835794572806	347.05488736214863	347.06182852930755	347.0236521099335	347.09306378152263
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	0.0193148687136767	348.0603445101536	348.0568639067085	348.0638251135987	348.02553847570255	348.0951505446046
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	0.0018964013614669332	349.06268990213954	349.05919927524053	349.0661805290386	349.02778363314934	349.09759617112974
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	1.806217379766213e-4	350.0647764110338	350.0612757632697	350.06827705879795	350.0297699333927	350.0997828886749
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	1.3693291329606166e-5	351.06702034207456	351.06350967187115	351.070531012278	351.03191364004033	351.1021270441088
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	9.469278075506777e-7	352.0691560147803	352.06563532322014	352.0726767063405	352.0339490991788	352.10436293038174
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	5.716788471716955e-8	353.0713490362661	353.06781832277574	353.07487974975646	353.03604190136247	353.10665617116973
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	3.10824271959476e-9	354.0735061799628	354.069965444901	354.07704691502465	354.0380988293448	354.1089135305808
path:map00230	C10H14N5O7P	cpd:C00362	negative	[M-H]-	""	H	-1	1	-1.007276	1.5196379919737717e-10	355.07567534368127	355.0721245869278	355.0792261004347	355.0401677761469	355.1111829112156
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.9255009447632199	83.00689356426	83.00606349532436	83.00772363319564	82.99859287490357	83.01519425361643
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.06640309438255952	83.50793680759651	83.50710172822843	83.5087718869646	83.49958601391575	83.51628760127727
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.007636980603495624	84.00897546158428	84.00813537182967	84.0098155513389	84.00057456403813	84.01737635913044
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.340599006474217e-4	84.51002035588722	84.50917525568367	84.51086545609078	84.50156935385164	84.5184713579228
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.3873269961089866e-5	85.01103942070564	85.01018931031145	85.01188953109985	85.00253831676358	85.01954052464771
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.0118635178158671e-6	85.51207720723231	85.51122208646024	85.51293232800438	85.50352599951158	85.52062841495304
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.422654411905535e-8	86.01307041584604	86.01221028514189	86.01393054655021	86.00446910880446	86.02167172288763
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	9.689447073224388e-10	86.51406784097364	86.51320270029524	86.51493298165205	86.50541643418954	86.52271924775773
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	2.07956572713639e-11	87.01501428343553	87.0141441332927	87.01588443357838	87.00631278200719	87.02371578486388
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.109942361752551e-13	87.51582212090874	87.51494696268753	87.51669727912996	87.50707053869665	87.52457370312082
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	0.9253621196215054	167.02106358326	167.01939337262417	167.02273379389584	167.00436147690166	167.03776568961834
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	0.06653195906011662	168.02315881331893	168.0214785817308	168.02483904490708	168.0063564974376	168.03996112920026
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	0.007645795520562483	169.02523284868545	169.02354259635698	169.02692310101395	169.00833032540058	169.04213537197032
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	4.3514033875284894e-4	170.02732818908976	170.0256279158079	170.02902846237166	170.01032545627086	170.04433092190865
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	2.393479795569282e-5	171.02936682633407	171.02765653266582	171.03107712000235	171.01226388965145	171.0464697630167
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	1.0152927287823583e-6	172.0314456869928	172.02972537253595	172.0331660014497	172.0142425424241	172.0486488315615
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	3.437318966510987e-8	173.03343623100625	173.03170589664396	173.03516656536857	173.01613288738315	173.05073957462935
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	9.739333472341986e-10	174.03543470827321	174.03369435392614	174.03717506262032	174.01803116480238	174.05283825174405
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	2.0937879628871558e-11	175.03733545254138	175.03558507918686	175.0390858258959	175.01983171899613	175.05483918608664
path:map00230	C5H4N4O3	cpd:C00366	negative	[M-H]-	""	H	-1	1	-1.007276	3.1406693563053344e-13	176.03896699093568	176.03720660126578	176.0407273806056	176.0213630942366	176.05657088763476
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.9277088919260038	75.00943624926	75.00868615489752	75.01018634362251	75.00193530563509	75.01693719288492
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.06620814037772663	75.51047380818676	75.50971870344868	75.51122891292485	75.50292276080594	75.51802485556757
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	0.005770136651530724	76.01150030134126	76.01074018633825	76.01226041634428	76.00389915131113	76.01910145137138
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	3.0016536152481586e-4	76.51254052632055	76.51177540091528	76.51330565172582	76.50488927226792	76.52019178037318
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.2248084261190626e-5	77.01353339636434	77.01276326103037	77.0143035316983	77.0058320430247	77.02123474970398
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	4.078492038521513e-7	77.51454406735581	77.51376892191514	77.5153192127965	77.50679261294908	77.52229552176254
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	9.59823670256238e-9	78.01548594173522	78.01470578687581	78.01626609659465	78.00768439314105	78.0232874903294
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.4995586462897928e-10	78.51627914664311	78.51549398385166	78.51706430943459	78.50842751872845	78.52413077455778
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.5458798316795226e-12	79.0168814019131	79.01609123309908	79.01767157072712	79.0089797137729	79.02478309005329
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-2H]2-	""	H2	-2	1	-1.007276	1.0520110444115258e-14	79.51726747997314	79.51647230729834	79.51806265264794	79.50931575322515	79.52521920672113
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-H]-	""	H	-1	1	-1.007276	0.9275697355922149	151.02614895326	151.02463869177046	151.02765921474952	151.01104633836468	151.0412515681553
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-H]-	""	H	-1	1	-1.007276	0.06633736549045889	152.02823288491575	152.0267126025869	152.02975316724462	152.01303006162726	152.04343570820424
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-H]-	""	H	-1	1	-1.007276	0.005779202352089653	153.03028431572184	153.0287540128787	153.03181461856502	153.01498128729028	153.0455873441534
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-H]-	""	H	-1	1	-1.007276	3.009858572183167e-4	154.03236957435345	154.03082925065772	154.03390989804922	154.016966337396	154.0477728113109
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-H]-	""	H	-1	1	-1.007276	1.2291271852780169e-5	155.03435896611103	155.03280862252137	155.0359093097007	155.0188555302144	155.04986240200765
path:map00230	C5H4N4O2	cpd:C00385	negative	[M-H]-	""	H	-1	1	-1.007276	4.096252391107522e-7	156.0363836754303	156.03482331159356	156.03794403926707	156.02078003706276	156.05198731379784
