KEGG_ORG	KEGG_GENE	KEGG_EC	KEGG_UNIPROT
ecq	ecq:ECED1_0102	ec:2.7.1.24	B7MNW0
ecq	ecq:ECED1_0103	ec:1.7.1.7	B7MNW1
ecq	ecq:ECED1_0107	ec:2.4.2.19	B7MNW5
ecq	ecq:ECED1_0108	ec:3.5.1.28	B7MNW6
ecq	ecq:ECED1_1199	ec:2.3.1.241	B7MTI6
ecq	ecq:ECED1_1206	ec:3.5.2.3	B7MTJ3
ecq	ecq:ECED1_1210	ec:2.3.1.267	B7MTJ7
ecq	ecq:ECED1_1228	ec:3.1.26.12	B7MTL5
ecq	ecq:ECED1_1229	ec:5.4.99.24	B7MTL6
ecq	ecq:ECED1_1233	ec:2.3.1.274	B7MTM0
ecq	ecq:ECED1_1234	ec:2.3.1.180	B7MTM1
ecq	ecq:ECED1_1235	ec:2.3.1.39	B7MTM2
ecq	ecq:ECED1_1236	ec:1.1.1.100	B7MTM3
ecq	ecq:ECED1_1238	ec:2.3.1.179	B7MTM5
ecq	ecq:ECED1_1239	ec:4.1.3.38	B7MTM6
ecq	ecq:ECED1_1241	ec:2.7.4.9	B7MTM8
ecq	ecq:ECED1_1242	ec:2.7.7.7	B7MTM9
ecq	ecq:ECED1_2070	ec:3.6.1.67	B7MVZ6
ecq	ecq:ECED1_2071	ec:6.1.1.12	B7MVZ7
ecq	ecq:ECED1_2931	ec:6.3.5.2	B7MYD5
ecq	ecq:ECED1_2932	ec:1.1.1.205	B7MYD6
ecq	ecq:ECED1_2933	ec:3.1.11.6	B7MYD7
ecq	ecq:ECED1_2945	ec:6.1.1.21	B7MYE9
ecq	ecq:ECED1_2948	ec:2.1.1.192	B7N304
ecq	ecq:ECED1_2949	ec:2.7.4.6	B7MYF2
ecq	ecq:ECED1_2950	ec:2.4.1.129	B7MYF3
ecq	ecq:ECED1_2954	ec:3.4.11.23	B7MYF7
ecq	ecq:ECED1_2978	ec:2.1.2.1	B7MYI0
ecq	ecq:ECED1_2979	ec:1.14.12.17	B7MYI1
ecq	ecq:ECED1_3822	ec:3.6.4.13	B7N0F7
ecq	ecq:ECED1_3824	ec:2.7.7.8	B7N0U9
ecq	ecq:ECED1_3826	ec:5.4.99.25	B7N0G1
ecq	ecq:ECED1_3831	ec:6.3.4.5	B7N0V6
ecq	ecq:ECED1_3834	ec:5.4.2.10	B7N0V9
ecq	ecq:ECED1_3835	ec:2.5.1.15	B7N0H0
ecq	ecq:ECED1_3837	ec:2.1.1.166	B7N363
ecq	ecq:ECED1_3840	ec:3.4.16.4	B7N0W4
ecq	ecq:ECED1_3845	ec:2.5.1.90	B7N0W9
ecq	ecq:ECED1_3847	ec:2.5.1.7	B7N0X1
ecq	ecq:ECED1_3855	ec:5.3.1.13	B7N0J0
ecq	ecq:ECED1_3856	ec:3.1.3.45	B7N0Y0
ecq	ecq:ECED1_4694	ec:2.7.7.6	B7MRB3
ecq	ecq:ECED1_4695	ec:2.7.7.6	B7MRB4
ecq	ecq:ECED1_4696	ec:4.1.99.19	B7MRB5
ecq	ecq:ECED1_4697	ec:2.8.1.10	B7N2J2
ecq	ecq:ECED1_4700	ec:2.5.1.3	B7MRB9
ecq	ecq:ECED1_4701	ec:4.1.99.17	B7MRC0
ecq	ecq:ECED1_4703	ec:3.6.1.22	B7N2J8
ecq	ecq:ECED1_4704	ec:4.1.1.37	B7N2J9
ecq	ecq:ECED1_4705	ec:3.1.21.7	B7N2K0
ecq	ecq:ECED1_4710	ec:2.7.13.3	B7MRC8
ecq	ecq:ECED1_4546	ec:1.16.1.3	B7MR75
ecq	ecq:ECED1_4546	ec:1.5.1.41	B7MR75
ecq	ecq:ECED1_4643	ec:2.7.2.4	B7N2T0
ecq	ecq:ECED1_4643	ec:1.1.1.3	B7N2T0
ecq	ecq:ECED1_4818	ec:2.7.1.55	B7MR90
ecq	ecq:ECED1_1167	ec:3.5.1.110	B7MTF4
ecq	ecq:ECED1_2827	ec:2.7.13.3	B7MXP2
ecq	ecq:ECED1_2482	ec:2.7.13.3	B7MX48
ecq	ecq:ECED1_1616	ec:2.3.1.118	B7MUP7
ecq	ecq:ECED1_0192	ec:4.1.1.18	B7MP46
ecq	ecq:ECED1_0136	ec:4.1.1.11	B7MNZ3
ecq	ecq:ECED1_0138	ec:6.3.2.1	B7MNZ5
ecq	ecq:ECED1_0139	ec:2.1.2.11	B7MNZ6
ecq	ecq:ECED1_0147	ec:2.7.6.3	B7MP04
ecq	ecq:ECED1_0152	ec:3.1.4.58	B7MP09
ecq	ecq:ECED1_0153	ec:3.6.4.13	B7MP10
ecq	ecq:ECED1_0154	ec:2.4.1.129	B7MP11
ecq	ecq:ECED1_0154	ec:3.4.16.4	B7MP11
ecq	ecq:ECED1_0160	ec:5.4.3.8	B7MP16
ecq	ecq:ECED1_0167	ec:3.1.5.1	B7MP22
ecq	ecq:ECED1_1250	ec:3.2.1.52	B7MTN7
ecq	ecq:ECED1_1252	ec:1.6.99.3	B7MTN9
ecq	ecq:ECED1_1271	ec:3.4.11.4	B7MTQ8
ecq	ecq:ECED1_1275	ec:4.3.2.2	B7MTR2
ecq	ecq:ECED1_1277	ec:2.8.1.13	B7MTR4
ecq	ecq:ECED1_1279	ec:5.4.99.20	B7MTR6
ecq	ecq:ECED1_1280	ec:1.1.1.42	B7MTR7
ecq	ecq:ECED1_2145	ec:6.1.1.19	B7MW70
ecq	ecq:ECED1_2151	ec:3.1.1.61	B7MVV1
ecq	ecq:ECED1_2151	ec:3.5.1.44	B7MVV1
ecq	ecq:ECED1_2156	ec:2.7.13.3	B7N2Y2
ecq	ecq:ECED1_2162	ec:2.4.1.15	B7MVW2
ecq	ecq:ECED1_2162	ec:2.4.1.347	B7MVW2
ecq	ecq:ECED1_2165	ec:7.5.2.12	B7MW88
ecq	ecq:ECED1_2173	ec:1.16.3.2	B7MW95
ecq	ecq:ECED1_2177	ec:2.7.8.5	B7MW99
ecq	ecq:ECED1_2983	ec:2.7.13.3	B7MYI5
ecq	ecq:ECED1_2985	ec:6.3.5.3	B7MYI7
ecq	ecq:ECED1_2992	ec:2.7.8.7	B7MYJ4
ecq	ecq:ECED1_2993	ec:2.6.99.2	B7MYJ5
ecq	ecq:ECED1_2996	ec:3.1.26.3	B7MYJ8
ecq	ecq:ECED1_2998	ec:3.4.21.89	B7MYK0
ecq	ecq:ECED1_3005	ec:1.4.3.16	B7MYK7
ecq	ecq:ECED1_3007	ec:3.6.4.13	B7MYK9
ecq	ecq:ECED1_3011	ec:3.2.2.27	B7MYL3
ecq	ecq:ECED1_3014	ec:1.8.1.8	B7MY73
ecq	ecq:ECED1_3017	ec:2.7.8.8	B7MYL9
ecq	ecq:ECED1_0792	ec:3.5.1.1	B7MQT1
ecq	ecq:ECED1_0792	ec:3.4.19.5	B7MQT1
ecq	ecq:ECED1_3284	ec:2.5.1.145	B7MZC7
ecq	ecq:ECED1_0521	ec:3.1.2.2	B7MQL2
ecq	ecq:ECED1_0521	ec:3.1.1.2	B7MQL2
ecq	ecq:ECED1_0521	ec:3.1.1.5	B7MQL2
ecq	ecq:ECED1_2369	ec:1.1.1.23	B7MWT9
ecq	ecq:ECED1_2370	ec:2.6.1.9	B7MWU0
ecq	ecq:ECED1_2372	ec:4.3.2.10	B7N2Z3
ecq	ecq:ECED1_2373	ec:5.3.1.16	B7MWU2
ecq	ecq:ECED1_2374	ec:4.3.2.10	B7MWU3
ecq	ecq:ECED1_2377	ec:1.1.1.22	B7MWU6
ecq	ecq:ECED1_2378	ec:1.1.1.44	B7MWU7
ecq	ecq:ECED1_2378	ec:1.1.1.343	B7MWU7
ecq	ecq:ECED1_2387	ec:2.7.7.9	B7MWV6
ecq	ecq:ECED1_2398	ec:1.1.1.271	B7MWW7
ecq	ecq:ECED1_3200	ec:3.1.3.5	B7MZ45
ecq	ecq:ECED1_3201	ec:5.4.99.27	B7MZ46
ecq	ecq:ECED1_3202	ec:4.6.1.12	B7MZ47
ecq	ecq:ECED1_3203	ec:2.7.7.60	B7MYQ2
ecq	ecq:ECED1_3206	ec:2.7.1.25	B7MYQ5
ecq	ecq:ECED1_3208	ec:2.7.7.4	B7MZ53
ecq	ecq:ECED1_3211	ec:1.8.4.8	B7MYR0
ecq	ecq:ECED1_3211	ec:1.8.4.10	B7MYR0
ecq	ecq:ECED1_3212	ec:1.8.1.2	B7MYR1
ecq	ecq:ECED1_3213	ec:1.8.1.2	B7MYR2
ecq	ecq:ECED1_3214	ec:4.2.3.12	B7MZ58
ecq	ecq:ECED1_3214	ec:4.1.2.50	B7MZ58
ecq	ecq:ECED1_3225	ec:4.3.99.3	B7MZ68
ecq	ecq:ECED1_3232	ec:4.2.1.11	B7MZ75
ecq	ecq:ECED1_3233	ec:6.3.4.2	B7MZ76
ecq	ecq:ECED1_3238	ec:2.1.1.190	B7MZ81
ecq	ecq:ECED1_3239	ec:2.7.13.3	B7MZ82
ecq	ecq:ECED1_3240	ec:4.2.1.40	B7MZ83
ecq	ecq:ECED1_3244	ec:5.4.99.26	B7MZ87
ecq	ecq:ECED1_3250	ec:4.3.1.17	B7MYU8
ecq	ecq:ECED1_3252	ec:1.1.1.77	B7MZ95
ecq	ecq:ECED1_4103	ec:2.4.1.1	B7N175
ecq	ecq:ECED1_4105	ec:2.7.7.27	B7N1M2
ecq	ecq:ECED1_4106	ec:3.2.1.196	B7N1M3
ecq	ecq:ECED1_4107	ec:2.4.1.18	B7N1M4
ecq	ecq:ECED1_4108	ec:1.2.1.11	B7N1M5
ecq	ecq:ECED1_4111	ec:2.7.1.12	B7N1M7
ecq	ecq:ECED1_4120	ec:2.3.2.2	B7N1N6
ecq	ecq:ECED1_4120	ec:3.4.19.13	B7N1N6
ecq	ecq:ECED1_4122	ec:3.1.4.46	B7N1N8
ecq	ecq:ECED1_4123	ec:7.6.2.10	B7N195
ecq	ecq:ECED1_4965	ec:2.1.1.185	B7MSJ8
ecq	ecq:ECED1_4981	ec:2.7.1.194	B7MSL3
ecq	ecq:ECED1_4982	ec:2.7.1.194	B7MSL4
ecq	ecq:ECED1_5001	ec:5.1.3.9	B7MSN3
ecq	ecq:ECED1_2952	ec:2.8.1.1	B7MYF5
ecq	ecq:ECED1_2952	ec:2.8.1.2	B7MYF5
ecq	ecq:ECED1_2208	ec:7.4.2.8	B7MWC9
ecq	ecq:ECED1_2221	ec:3.1.3.70	B7MWE2
ecq	ecq:ECED1_2228	ec:2.1.1.37	B7MWE9
ecq	ecq:ECED1_4755	ec:2.5.1.39	B7MRH2
ecq	ecq:ECED1_4336	ec:3.6.4.12	B7N1V2
ecq	ecq:ECED1_4341	ec:5.3.1.15	B7N1V6
ecq	ecq:ECED1_4343	ec:4.1.2.13	B7N298
ecq	ecq:ECED1_4349	ec:3.2.1.177	B7N2A4
ecq	ecq:ECED1_4360	ec:3.5.4.2	B7N1X4
ecq	ecq:ECED1_5204	ec:4.2.1.8	B7MT80
ecq	ecq:ECED1_5205	ec:1.1.1.57	B7N367
ecq	ecq:ECED1_5213	ec:2.1.1.72	B7N372
ecq	ecq:ECED1_5214	ec:3.1.21.3	B7MT90
ecq	ecq:ECED1_5242	ec:2.7.7.7	B7MTB7
ecq	ecq:ECED1_5243	ec:2.3.1.266	B7N2V3
ecq	ecq:ECED1_5244	ec:3.1.3.5	B7N2V4
ecq	ecq:ECED1_3593	ec:5.3.1.13	B7N076
ecq	ecq:ECED1_3596	ec:2.7.7.38	B7N079
ecq	ecq:ECED1_4415	ec:7.3.2.1	B7N2G4
ecq	ecq:ECED1_4419	ec:2.6.1.16	B7N2G8
ecq	ecq:ECED1_4420	ec:2.7.7.23	B7N2G9
ecq	ecq:ECED1_4420	ec:2.3.1.157	B7N2G9
ecq	ecq:ECED1_4422	ec:7.1.2.2	B7N2H1
ecq	ecq:ECED1_4422	ec:7.2.2.1	B7N2H1
ecq	ecq:ECED1_4424	ec:7.1.2.2	B7N2H3
ecq	ecq:ECED1_4424	ec:7.2.2.1	B7N2H3
ecq	ecq:ECED1_4430	ec:2.1.1.170	B7N2H9
ecq	ecq:ECED1_4434	ec:6.3.1.1	B7N247
ecq	ecq:ECED1_4438	ec:5.4.99.62	B7N2I7
ecq	ecq:ECED1_4439	ec:7.5.2.7	B7N2I8
ecq	ecq:ECED1_4442	ec:2.7.1.15	B7N2J1
ecq	ecq:ECED1_4454	ec:2.2.1.6	B7N263
ecq	ecq:ECED1_4455	ec:2.2.1.6	B7MQZ2
ecq	ecq:ECED1_4456	ec:2.6.1.42	B7N265
ecq	ecq:ECED1_4457	ec:4.2.1.9	B7N266
ecq	ecq:ECED1_4458	ec:4.3.1.19	B7N2Y5
ecq	ecq:ECED1_4460	ec:1.1.1.86	B7N269
ecq	ecq:ECED1_4461	ec:5.2.1.8	B7MQZ7
ecq	ecq:ECED1_4462	ec:3.6.4.12	B7N271
ecq	ecq:ECED1_1855	ec:1.15.1.1	B7MVD2
ecq	ecq:ECED1_1860	ec:2.1.1.79	B7MVD7
ecq	ecq:ECED1_1861	ec:2.5.1.9	B7MV42
ecq	ecq:ECED1_1875	ec:2.7.1.40	B7MVF2
ecq	ecq:ECED1_1892	ec:4.2.1.10	B7MVG9
ecq	ecq:ECED1_1904	ec:2.7.9.2	B7MVI1
ecq	ecq:ECED1_1905	ec:2.7.4.28	B7MVI2
ecq	ecq:ECED1_1905	ec:2.7.11.33	B7MVI2
ecq	ecq:ECED1_1906	ec:2.5.1.54	B7MVI3
ecq	ecq:ECED1_2724	ec:2.4.2.43	B7MXT9
ecq	ecq:ECED1_2728	ec:6.2.1.26	B7MXU3
ecq	ecq:ECED1_2729	ec:4.2.1.113	B7MXE4
ecq	ecq:ECED1_2730	ec:4.1.3.36	B7MXU5
ecq	ecq:ECED1_2731	ec:4.2.99.20	B7MXU6
ecq	ecq:ECED1_2732	ec:2.2.1.9	B7MXE7
ecq	ecq:ECED1_2733	ec:5.4.4.2	B7MXE8
ecq	ecq:ECED1_2736	ec:3.1.26.11	B7MXV1
ecq	ecq:ECED1_2740	ec:7.1.1.2	B7MXV5
ecq	ecq:ECED1_2741	ec:7.1.1.2	B7MXV6
ecq	ecq:ECED1_2742	ec:7.1.1.2	B7MXV7
ecq	ecq:ECED1_2743	ec:7.1.1.2	B7MXV8
ecq	ecq:ECED1_2744	ec:7.1.1.2	B7MXF9
ecq	ecq:ECED1_2745	ec:7.1.1.2	B7MXG0
ecq	ecq:ECED1_2746	ec:7.1.1.2	B7MXW1
ecq	ecq:ECED1_2747	ec:7.1.1.2	B7MXW2
ecq	ecq:ECED1_2748	ec:7.1.1.2	B7MXW3
ecq	ecq:ECED1_2749	ec:7.1.1.2	B7MXW4
ecq	ecq:ECED1_2751	ec:7.1.1.2	B7MXW6
ecq	ecq:ECED1_2752	ec:7.1.1.2	B7MXG7
ecq	ecq:ECED1_2755	ec:3.1.3.89	B7MXX0
ecq	ecq:ECED1_2760	ec:2.7.2.1	B7MXH5
ecq	ecq:ECED1_0409	ec:1.5.1.2	B7MPE7
ecq	ecq:ECED1_0411	ec:2.7.1.71	B7MPE9
ecq	ecq:ECED1_0414	ec:2.4.2.1	B7MPF2
ecq	ecq:ECED1_0414	ec:2.4.2.2	B7MPF2
ecq	ecq:ECED1_0417	ec:2.7.1.4	B7MPF5
ecq	ecq:ECED1_0422	ec:2.7.13.3	B7MPG0
ecq	ecq:ECED1_0428	ec:2.4.99.17	B7MPG6
ecq	ecq:ECED1_0429	ec:2.4.2.29	B7MPG7
ecq	ecq:ECED1_0438	ec:2.5.1.78	B7MQD0
ecq	ecq:ECED1_0440	ec:2.7.4.16	B7MQD2
ecq	ecq:ECED1_0441	ec:3.1.3.27	B7MQD3
ecq	ecq:ECED1_0443	ec:2.2.1.7	B7MQD5
ecq	ecq:ECED1_0444	ec:2.5.1.1	B7MQD6
ecq	ecq:ECED1_0444	ec:2.5.1.10	B7MQD6
ecq	ecq:ECED1_0445	ec:3.1.11.6	B7MQD7
ecq	ecq:ECED1_0446	ec:2.8.1.4	B7MQD8
ecq	ecq:ECED1_0447	ec:3.5.1.124	B7MQD9
ecq	ecq:ECED1_0448	ec:1.1.1.169	B7MQE0
ecq	ecq:ECED1_0454	ec:7.1.1.3	B7MQE6
ecq	ecq:ECED1_0455	ec:7.1.1.3	B7MQE7
ecq	ecq:ECED1_4756	ec:2.3.1.15	B7N2P8
ecq	ecq:ECED1_4757	ec:2.7.1.107	B7MRH4
ecq	ecq:ECED1_4759	ec:3.4.21.88	B7N2Q0
ecq	ecq:ECED1_3040	ec:2.5.1.54	B7MYP1
ecq	ecq:ECED1_3046	ec:2.1.1.228	B7MYA0
ecq	ecq:ECED1_1532	ec:1.11.1.15	B7MUG4
ecq	ecq:ECED1_1545	ec:2.1.1.63	B7MUH7
ecq	ecq:ECED1_1554	ec:3.6.4.13	B7MUI6
ecq	ecq:ECED1_1561	ec:1.2.7.1	B7MUJ3
ecq	ecq:ECED1_1564	ec:1.1.1.28	B7MUJ6
ecq	ecq:ECED1_1570	ec:1.7.1.17	B7MUK2
ecq	ecq:ECED1_2399	ec:4.2.1.47	B7MWW8
ecq	ecq:ECED1_2411	ec:3.5.4.13	B7MWX9
ecq	ecq:ECED1_2412	ec:2.7.1.48	B7MWY0
ecq	ecq:ECED1_2414	ec:3.2.2.21	B7MWK9
ecq	ecq:ECED1_3255	ec:5.3.1.25	B7MZ98
ecq	ecq:ECED1_3255	ec:5.3.1.3	B7MZ98
ecq	ecq:ECED1_3257	ec:5.1.3.29	B7MZA0
ecq	ecq:ECED1_3259	ec:2.1.1.186	B7MYV7
ecq	ecq:ECED1_3273	ec:3.5.1.28	B7MZB6
ecq	ecq:ECED1_3275	ec:3.1.11.5	B7MYX3
ecq	ecq:ECED1_3276	ec:3.1.11.5	B7MYX4
ecq	ecq:ECED1_3277	ec:3.4.24.55	B7MZC0
ecq	ecq:ECED1_3278	ec:3.1.11.5	B7MZC1
ecq	ecq:ECED1_3283	ec:2.1.1.45	B7MZC6
ecq	ecq:ECED1_3285	ec:2.7.3.9	B7MZC8
ecq	ecq:ECED1_3295	ec:4.1.1.20	B7MZD8
ecq	ecq:ECED1_3300	ec:5.3.1.17	B7MZE3
ecq	ecq:ECED1_3301	ec:2.3.1.9	B7MZE4
ecq	ecq:ECED1_4167	ec:3.4.24.70	B7N1D7
ecq	ecq:ECED1_4168	ec:2.1.1.266	B7N1T3
ecq	ecq:ECED1_4169	ec:1.8.1.7	B7N1T4
ecq	ecq:ECED1_5055	ec:2.7.11.1	B7MST5
ecq	ecq:ECED1_5064	ec:5.2.1.8	B7MT88
ecq	ecq:ECED1_5082	ec:3.6.1.1	B7MTA6
ecq	ecq:ECED1_4766	ec:3.6.4.12	B7MSE7
ecq	ecq:ECED1_4767	ec:5.1.1.1	B7N2Q8
ecq	ecq:ECED1_4771	ec:2.3.1.61	B7MSF2
ecq	ecq:ECED1_4772	ec:1.8.1.4	B7N2R3
ecq	ecq:ECED1_4773	ec:6.2.1.5	B7N2R4
ecq	ecq:ECED1_4774	ec:6.2.1.5	B7MSF5
ecq	ecq:ECED1_4779	ec:2.7.13.3	B7N2S0
ecq	ecq:ECED1_4780	ec:3.1.3.2	B7MSG1
ecq	ecq:ECED1_4797	ec:6.2.1.1	B7N2T6
ecq	ecq:ECED1_4798	ec:1.7.2.2	B7N2T7
ecq	ecq:ECED1_0172	ec:2.7.7.59	B7MP27
ecq	ecq:ECED1_0173	ec:3.4.11.18	B7MP28
ecq	ecq:ECED1_0177	ec:2.7.4.22	B7MP31
ecq	ecq:ECED1_0179	ec:1.1.1.267	B7MP33
ecq	ecq:ECED1_0180	ec:2.5.1.31	B7MP34
ecq	ecq:ECED1_0181	ec:2.7.7.41	B7MP35
ecq	ecq:ECED1_0185	ec:2.3.1.191	B7MP39
ecq	ecq:ECED1_0186	ec:4.2.1.59	B7MP40
ecq	ecq:ECED1_0187	ec:2.3.1.129	B7MP41
ecq	ecq:ECED1_0189	ec:3.1.26.4	B7MP43
ecq	ecq:ECED1_0190	ec:2.7.7.7	B7MP44
ecq	ecq:ECED1_0191	ec:6.4.1.2	B7MP45
ecq	ecq:ECED1_0191	ec:2.1.3.15	B7MP45
ecq	ecq:ECED1_0194	ec:6.3.4.19	B7MP48
ecq	ecq:ECED1_0201	ec:6.1.1.15	B7MP55
ecq	ecq:ECED1_0207	ec:3.1.3.82	B7MP61
ecq	ecq:ECED1_0207	ec:3.1.3.83	B7MP61
ecq	ecq:ECED1_0212	ec:1.1.1.346	B7MP62
ecq	ecq:ECED1_0219	ec:3.1.26.4	B7MQ23
ecq	ecq:ECED1_0220	ec:2.7.7.7	B7MQ24
ecq	ecq:ECED1_1331	ec:1.4.5.1	B7MTW7
ecq	ecq:ECED1_1332	ec:5.1.1.1	B7MTW8
ecq	ecq:ECED1_1347	ec:2.7.1.121	B7MTY3
ecq	ecq:ECED1_1348	ec:2.7.1.121	B7MTY4
ecq	ecq:ECED1_1352	ec:3.1.1.29	B7MTY8
ecq	ecq:ECED1_2182	ec:7.4.2.1	B7MVY2
ecq	ecq:ECED1_2184	ec:4.4.1.15	B7MWA6
ecq	ecq:ECED1_0352	ec:2.7.2.2	B7MP91
ecq	ecq:ECED1_0367	ec:6.2.1.17	B7MPA6
ecq	ecq:ECED1_0379	ec:1.2.1.10	B7MPB8
ecq	ecq:ECED1_0380	ec:4.1.3.39	B7MPB9
ecq	ecq:ECED1_0396	ec:4.2.1.24	B7MPD4
ecq	ecq:ECED1_0404	ec:6.3.2.4	B7MPE2
ecq	ecq:ECED1_0735	ec:4.2.1.3	B7MPQ8
ecq	ecq:ECED1_0738	ec:2.6.1.62	B7MPR1
ecq	ecq:ECED1_0739	ec:2.8.1.6	B7MQM8
ecq	ecq:ECED1_0741	ec:2.1.1.197	B7MQN0
ecq	ecq:ECED1_0742	ec:6.3.3.3	B7MQN1
ecq	ecq:ECED1_0746	ec:4.1.99.22	B7MQN5
ecq	ecq:ECED1_0747	ec:2.7.7.75	B7MQN6
ecq	ecq:ECED1_0748	ec:4.6.1.17	B7MQN7
ecq	ecq:ECED1_0750	ec:2.8.1.12	B7MQN9
ecq	ecq:ECED1_0764	ec:3.6.4.12	B7MQQ3
ecq	ecq:ECED1_1468	ec:4.2.1.20	B7MUA0
ecq	ecq:ECED1_1471	ec:4.1.3.27	B7MUA3
ecq	ecq:ECED1_1472	ec:3.1.3.97	B7MUA4
ecq	ecq:ECED1_1475	ec:5.4.99.22	B7MUA7
ecq	ecq:ECED1_1481	ec:5.6.2.1	B7MUB3
ecq	ecq:ECED1_1491	ec:4.1.1.23	B7MUC3
ecq	ecq:ECED1_1499	ec:1.3.1.9	B7MUD1
ecq	ecq:ECED1_1499	ec:1.3.1.10	B7MUD1
ecq	ecq:ECED1_2361	ec:3.4.16.4	B7MWT1
ecq	ecq:ECED1_2362	ec:3.1.11.1	B7MWT2
ecq	ecq:ECED1_2368	ec:2.4.2.17	B7MWT8
ecq	ecq:ECED1_2424	ec:2.7.13.3	B7MWZ1
ecq	ecq:ECED1_3549	ec:2.7.8.43	B7MZN7
ecq	ecq:ECED1_4848	ec:2.7.8.43	B7MSM7
ecq	ecq:ECED1_0168	ec:3.4.21.107	B7MP23
ecq	ecq:ECED1_1262	ec:2.7.1.59	B7MTP9
ecq	ecq:ECED1_4510	ec:3.1.1.5	B7N2B5
ecq	ecq:ECED1_4549	ec:3.4.13.9	B7N2F3
ecq	ecq:ECED1_4302	ec:1.1.1.103	B7N1S0
ecq	ecq:ECED1_4527	ec:3.1.1.45	B7MR62
ecq	ecq:ECED1_3650	ec:3.1.1.45	B7N0D1
ecq	ecq:ECED1_4642	ec:2.5.1.48	B7N2S9
ecq	ecq:ECED1_4023	ec:2.6.1.11	B7N1E3
ecq	ecq:ECED1_4023	ec:2.6.1.17	B7N1E3
ecq	ecq:ECED1_2698	ec:2.1.1.222	B7MXR3
ecq	ecq:ECED1_2698	ec:2.1.1.64	B7MXR3
ecq	ecq:ECED1_0727	ec:7.3.2.5	B7MPQ0
ecq	ecq:ECED1_0100	ec:3.6.1.55	B7MNV8
ecq	ecq:ECED1_0304	ec:1.1.1.18	B7MQA5
ecq	ecq:ECED1_0304	ec:1.1.1.369	B7MQA5
ecq	ecq:ECED1_0315	ec:1.1.1.18	B7MQB4
ecq	ecq:ECED1_0315	ec:1.1.1.369	B7MQB4
ecq	ecq:ECED1_4211	ec:2.4.1.12	B7N1X2
ecq	ecq:ECED1_4821	ec:7.5.2.8	B7MSK1
ecq	ecq:ECED1_3082	ec:3.2.1.17	B7MYT1
ecq	ecq:ECED1_2908	ec:2.3.1.193	B7MXX3
ecq	ecq:ECED1_2610	ec:3.2.2.8	B7MX26
ecq	ecq:ECED1_0364	ec:4.1.3.30	B7MPA3
ecq	ecq:ECED1_0762	ec:3.6.4.13	B7MQQ1
ecq	ecq:ECED1_4684	ec:6.3.4.15	B7MR64
ecq	ecq:ECED1_0217	ec:3.1.2.6	B7MQ21
ecq	ecq:ECED1_0545	ec:5.2.1.8	B7MRI8
ecq	ecq:ECED1_2961	ec:2.8.1.7	B7MYG3
ecq	ecq:ECED1_1879	ec:2.8.1.7	B7MV59
ecq	ecq:ECED1_1879	ec:4.4.1.16	B7MV59
ecq	ecq:ECED1_3382	ec:1.2.1.72	B7MZM0
ecq	ecq:ECED1_0406	ec:3.1.3.1	B7MPE4
ecq	ecq:ECED1_0652	ec:2.8.4.3	B7MPH7
ecq	ecq:ECED1_0772	ec:2.1.1.181	B7MQR1
ecq	ecq:ECED1_0786	ec:3.1.3.23	B7MQS5
ecq	ecq:ECED1_0366	ec:4.2.1.79	B7MPA5
ecq	ecq:ECED1_0461	ec:3.4.21.92	B7MQF3
ecq	ecq:ECED1_4473	ec:4.2.1.46	B7N281
ecq	ecq:ECED1_3132	ec:7.6.2.9	B7MYY1
ecq	ecq:ECED1_3628	ec:2.3.1.47	B7MZW6
ecq	ecq:ECED1_0740	ec:2.3.1.47	B7MQM9
ecq	ecq:ECED1_0608	ec:4.6.1.21	B7MRP9
ecq	ecq:ECED1_0610	ec:2.4.2.52	B7MRQ1
ecq	ecq:ECED1_0426	ec:3.2.1.20	B7MPG4
ecq	ecq:ECED1_0482	ec:2.3.1.79	B7MQH4
ecq	ecq:ECED1_3886	ec:1.1.1.37	B7N0M1
ecq	ecq:ECED1_0128	ec:1.1.5.2	B7MNY6
ecq	ecq:ECED1_0377	ec:3.7.1.14	B7MPB6
ecq	ecq:ECED1_0365	ec:2.3.3.5	B7MPA4
ecq	ecq:ECED1_0372	ec:3.2.1.23	B7MPB1
ecq	ecq:ECED1_2371	ec:4.2.1.19	B7MWU1
ecq	ecq:ECED1_2371	ec:3.1.3.15	B7MWU1
ecq	ecq:ECED1_0062	ec:2.7.1.16	B7MNS0
ecq	ecq:ECED1_4032	ec:2.1.1.107	B7N1F1
ecq	ecq:ECED1_4032	ec:1.3.1.76	B7N1F1
ecq	ecq:ECED1_4032	ec:4.99.1.4	B7N1F1
ecq	ecq:ECED1_0576	ec:6.3.2.14	B7MRL8
ecq	ecq:ECED1_0370	ec:2.3.1.18	B7MPA9
ecq	ecq:ECED1_0504	ec:3.1.3.5	B7MQJ6
ecq	ecq:ECED1_0504	ec:3.6.1.45	B7MQJ6
ecq	ecq:ECED1_0038	ec:1.3.8.13	B7MNP6
ecq	ecq:ECED1_3786	ec:1.1.1.60	B7N0R7
ecq	ecq:ECED1_0529	ec:1.1.1.60	B7MQM0
ecq	ecq:ECED1_4699	ec:2.7.7.73	B7N2J4
ecq	ecq:ECED1_0774	ec:7.4.2.1	B7MQR3
ecq	ecq:ECED1_4480	ec:2.4.1.180	B7N288
ecq	ecq:ECED1_4983	ec:4.1.1.85	B7MT10
ecq	ecq:ECED1_0604	ec:1.11.1.15	B7MRP5
