Batch	Plate	Well	No	Extraction	Species_name	Incubated	Drug	Concentration	Replicate	Drug_measured	Intensity	IntensityNorm	Standard	StandardIntensity
Batch 3	Plate 2	A02	9	supernatant	Escherichia coli ED1a	Yes	Duloxetine	10	2	Montelukast			Sulfamethazine_IS	2941292
Batch 3	Plate 2	A03	9	supernatant	Escherichia coli ED1a	Yes	Duloxetine	10	3	Montelukast			Sulfamethazine_IS	2990204
Batch 3	Plate 2	A04	9	supernatant	Escherichia coli ED1a	Yes	Duloxetine	10	4	Montelukast			Sulfamethazine_IS	3025211
Batch 3	Plate 2	A05	10	total	Escherichia coli ED1a	Yes	Duloxetine	20	1	Montelukast			Sulfamethazine_IS	3130308
Batch 3	Plate 2	A06	10	total	Escherichia coli ED1a	Yes	Duloxetine	20	2	Montelukast			Sulfamethazine_IS	3074210
Batch 3	Plate 2	A07	10	total	Escherichia coli ED1a	Yes	Duloxetine	20	3	Montelukast			Sulfamethazine_IS	3074537
Batch 3	Plate 2	A08	10	total	Escherichia coli ED1a	Yes	Duloxetine	20	4	Montelukast			Sulfamethazine_IS	5502458
Batch 3	Plate 2	A09	10	supernatant	Escherichia coli ED1a	Yes	Duloxetine	20	1	Montelukast			Sulfamethazine_IS	3245490
Batch 3	Plate 2	A10	10	supernatant	Escherichia coli ED1a	Yes	Duloxetine	20	2	Montelukast			Sulfamethazine_IS	3059893
Batch 3	Plate 2	A11	10	supernatant	Escherichia coli ED1a	Yes	Duloxetine	20	3	Montelukast			Sulfamethazine_IS	3343236
Batch 3	Plate 2	A12	10	supernatant	Escherichia coli ED1a	Yes	Duloxetine	20	4	Montelukast			Sulfamethazine_IS	3418432
Batch 3	Plate 2	B01	11	total	Escherichia coli ED1a	Yes	Duloxetine	30	1	Montelukast			Sulfamethazine_IS	2898968
Batch 3	Plate 2	B02	11	total	Escherichia coli ED1a	Yes	Duloxetine	30	2	Montelukast			Sulfamethazine_IS	3015461
Batch 3	Plate 2	B03	11	total	Escherichia coli ED1a	Yes	Duloxetine	30	3	Montelukast			Sulfamethazine_IS	3006035
Batch 3	Plate 2	B04	11	total	Escherichia coli ED1a	Yes	Duloxetine	30	4	Montelukast			Sulfamethazine_IS	2869173
Batch 3	Plate 2	B05	11	supernatant	Escherichia coli ED1a	Yes	Duloxetine	30	1	Montelukast			Sulfamethazine_IS	3063108
Batch 3	Plate 2	B06	11	supernatant	Escherichia coli ED1a	Yes	Duloxetine	30	2	Montelukast			Sulfamethazine_IS	3399709
Batch 3	Plate 2	B07	11	supernatant	Escherichia coli ED1a	Yes	Duloxetine	30	3	Montelukast			Sulfamethazine_IS	3098302
Batch 3	Plate 2	B08	11	supernatant	Escherichia coli ED1a	Yes	Duloxetine	30	4	Montelukast			Sulfamethazine_IS	1968086
Batch 3	Plate 2	B09	12	total	Escherichia coli ED1a	Yes	Duloxetine	40	1	Montelukast			Sulfamethazine_IS	3176127
Batch 3	Plate 2	B10	12	total	Escherichia coli ED1a	Yes	Duloxetine	40	2	Montelukast			Sulfamethazine_IS	3296116
Batch 3	Plate 2	B11	12	total	Escherichia coli ED1a	Yes	Duloxetine	40	3	Montelukast			Sulfamethazine_IS	3514179
Batch 3	Plate 2	B12	12	total	Escherichia coli ED1a	Yes	Duloxetine	40	4	Montelukast			Sulfamethazine_IS	3425582
Batch 3	Plate 2	C01	12	supernatant	Escherichia coli ED1a	Yes	Duloxetine	40	1	Montelukast			Sulfamethazine_IS	3059422
Batch 3	Plate 2	C02	12	supernatant	Escherichia coli ED1a	Yes	Duloxetine	40	2	Montelukast			Sulfamethazine_IS	3099969
Batch 3	Plate 2	C03	12	supernatant	Escherichia coli ED1a	Yes	Duloxetine	40	3	Montelukast			Sulfamethazine_IS	1503011
Batch 3	Plate 2	C04	12	supernatant	Escherichia coli ED1a	Yes	Duloxetine	40	4	Montelukast			Sulfamethazine_IS	1833543
Batch 3	Plate 2	C05	13	total	Escherichia coli ED1a	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	3149190
Batch 3	Plate 2	C06	13	total	Escherichia coli ED1a	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	3137269
Batch 3	Plate 2	C07	13	total	Escherichia coli ED1a	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	1769527
Batch 3	Plate 2	C08	13	total	Escherichia coli ED1a	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	2016121
Batch 3	Plate 2	C09	13	supernatant	Escherichia coli ED1a	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	3446415
Batch 3	Plate 2	C10	13	supernatant	Escherichia coli ED1a	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	3179639
Batch 3	Plate 2	C11	13	supernatant	Escherichia coli ED1a	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	3286737
Batch 3	Plate 2	C12	13	supernatant	Escherichia coli ED1a	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	4030236
Batch 3	Plate 2	D01	14	total	Escherichia coli ED1a	Yes	Duloxetine	70	1	Montelukast			Sulfamethazine_IS	3186113
Batch 3	Plate 2	D02	14	total	Escherichia coli ED1a	Yes	Duloxetine	70	2	Montelukast			Sulfamethazine_IS	1939345
Batch 3	Plate 2	D03	14	total	Escherichia coli ED1a	Yes	Duloxetine	70	3	Montelukast			Sulfamethazine_IS	939093
Batch 3	Plate 2	D04	14	total	Escherichia coli ED1a	Yes	Duloxetine	70	4	Montelukast			Sulfamethazine_IS	996809
Batch 3	Plate 2	D05	14	supernatant	Escherichia coli ED1a	Yes	Duloxetine	70	1	Montelukast			Sulfamethazine_IS	1028243
Batch 3	Plate 2	D06	14	supernatant	Escherichia coli ED1a	Yes	Duloxetine	70	2	Montelukast			Sulfamethazine_IS	2404978
Batch 3	Plate 2	D07	14	supernatant	Escherichia coli ED1a	Yes	Duloxetine	70	3	Montelukast			Sulfamethazine_IS	1147079
Batch 3	Plate 2	D08	14	supernatant	Escherichia coli ED1a	Yes	Duloxetine	70	4	Montelukast			Sulfamethazine_IS	1114134
Batch 3	Plate 2	D09	15	total	Clostridium saccharolyticum	Yes	Duloxetine	0	1	Montelukast	0	0	Sulfamethazine_IS	1152130
Batch 3	Plate 2	D10	15	total	Clostridium saccharolyticum	Yes	Duloxetine	0	2	Montelukast	0	0	Sulfamethazine_IS	1246519
Batch 3	Plate 2	D11	15	total	Clostridium saccharolyticum	Yes	Duloxetine	0	3	Montelukast	0	0	Sulfamethazine_IS	1126416
Batch 3	Plate 2	D12	15	total	Clostridium saccharolyticum	Yes	Duloxetine	0	4	Montelukast	0	0	Sulfamethazine_IS	1264146
Batch 3	Plate 2	E01	15	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	0	1	Montelukast	0	0	Sulfamethazine_IS	1159693
Batch 3	Plate 2	E02	15	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	0	2	Montelukast	0	0	Sulfamethazine_IS	1301145
Batch 3	Plate 2	E03	15	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	0	3	Montelukast	0	0	Sulfamethazine_IS	1464115
Batch 3	Plate 2	E04	15	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	0	4	Montelukast	0	0	Sulfamethazine_IS	1541680
Batch 3	Plate 2	E05	16	total	Clostridium saccharolyticum	Yes	Duloxetine	10	1	Montelukast			Sulfamethazine_IS	1303810
Batch 3	Plate 2	E06	16	total	Clostridium saccharolyticum	Yes	Duloxetine	10	2	Montelukast			Sulfamethazine_IS	1267454
Batch 3	Plate 2	E07	16	total	Clostridium saccharolyticum	Yes	Duloxetine	10	3	Montelukast			Sulfamethazine_IS	1348831
Batch 3	Plate 2	E08	16	total	Clostridium saccharolyticum	Yes	Duloxetine	10	4	Montelukast			Sulfamethazine_IS	1642443
Batch 3	Plate 2	E09	16	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	10	1	Montelukast			Sulfamethazine_IS	1354202
Batch 3	Plate 2	E10	16	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	10	2	Montelukast			Sulfamethazine_IS	1919997
Batch 3	Plate 2	E11	16	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	10	3	Montelukast			Sulfamethazine_IS	2103117
Batch 3	Plate 2	E12	16	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	10	4	Montelukast			Sulfamethazine_IS	2257780
Batch 3	Plate 2	F01	17	total	Clostridium saccharolyticum	Yes	Duloxetine	20	1	Montelukast			Sulfamethazine_IS	1490121
Batch 3	Plate 2	F02	17	total	Clostridium saccharolyticum	Yes	Duloxetine	20	2	Montelukast			Sulfamethazine_IS	2205143
Batch 3	Plate 2	F03	17	total	Clostridium saccharolyticum	Yes	Duloxetine	20	3	Montelukast			Sulfamethazine_IS	1790886
Batch 3	Plate 2	F04	17	total	Clostridium saccharolyticum	Yes	Duloxetine	20	4	Montelukast			Sulfamethazine_IS	2399427
Batch 3	Plate 2	F05	17	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	20	1	Montelukast			Sulfamethazine_IS	2049774
Batch 3	Plate 2	F06	17	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	20	2	Montelukast			Sulfamethazine_IS	2432056
Batch 3	Plate 2	F07	17	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	20	3	Montelukast			Sulfamethazine_IS	2214316
Batch 3	Plate 2	F08	17	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	20	4	Montelukast			Sulfamethazine_IS	2585502
Batch 3	Plate 2	F09	18	total	Clostridium saccharolyticum	Yes	Duloxetine	30	1	Montelukast			Sulfamethazine_IS	2697977
Batch 3	Plate 2	F10	18	total	Clostridium saccharolyticum	Yes	Duloxetine	30	2	Montelukast			Sulfamethazine_IS	2565308
Batch 3	Plate 2	F11	18	total	Clostridium saccharolyticum	Yes	Duloxetine	30	3	Montelukast			Sulfamethazine_IS	2304333
Batch 3	Plate 2	F12	18	total	Clostridium saccharolyticum	Yes	Duloxetine	30	4	Montelukast			Sulfamethazine_IS	2233498
Batch 3	Plate 2	G01	18	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	30	1	Montelukast			Sulfamethazine_IS	2450681
Batch 3	Plate 2	G02	18	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	30	2	Montelukast			Sulfamethazine_IS	2536074
Batch 3	Plate 2	G03	18	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	30	3	Montelukast			Sulfamethazine_IS	2692812
Batch 3	Plate 2	G04	18	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	30	4	Montelukast			Sulfamethazine_IS	2217097
Batch 3	Plate 2	G05	19	total	Clostridium saccharolyticum	Yes	Duloxetine	40	1	Montelukast			Sulfamethazine_IS	2478978
Batch 3	Plate 2	G06	19	total	Clostridium saccharolyticum	Yes	Duloxetine	40	2	Montelukast			Sulfamethazine_IS	1883880
Batch 3	Plate 2	G07	19	total	Clostridium saccharolyticum	Yes	Duloxetine	40	3	Montelukast			Sulfamethazine_IS	2605649
Batch 3	Plate 2	G08	19	total	Clostridium saccharolyticum	Yes	Duloxetine	40	4	Montelukast			Sulfamethazine_IS	2665187
Batch 3	Plate 2	G09	19	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	40	1	Montelukast			Sulfamethazine_IS	2655972
Batch 3	Plate 2	G10	19	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	40	2	Montelukast			Sulfamethazine_IS	2427613
Batch 3	Plate 2	G11	19	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	40	3	Montelukast			Sulfamethazine_IS	2485791
Batch 3	Plate 2	G12	19	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	40	4	Montelukast			Sulfamethazine_IS	2478042
Batch 3	Plate 2	H01	20	total	Clostridium saccharolyticum	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	2467413
Batch 3	Plate 2	H02	20	total	Clostridium saccharolyticum	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	3133197
Batch 3	Plate 2	H03	20	total	Clostridium saccharolyticum	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	2482717
Batch 3	Plate 2	H04	20	total	Clostridium saccharolyticum	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	2427816
Batch 3	Plate 2	H05	20	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	1915309
Batch 3	Plate 2	H06	20	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	2577113
Batch 3	Plate 2	H07	20	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	3169210
Batch 3	Plate 2	H08	20	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	1781880
Batch 3	Plate 2	H09	21	total	Clostridium saccharolyticum	Yes	Duloxetine	70	1	Montelukast			Sulfamethazine_IS	2099983
Batch 3	Plate 2	H10	21	total	Clostridium saccharolyticum	Yes	Duloxetine	70	2	Montelukast			Sulfamethazine_IS	2324612
Batch 3	Plate 2	H11	21	total	Clostridium saccharolyticum	Yes	Duloxetine	70	3	Montelukast			Sulfamethazine_IS	2503454
Batch 3	Plate 2	H12	21	total	Clostridium saccharolyticum	Yes	Duloxetine	70	4	Montelukast			Sulfamethazine_IS	2790475
Batch 3	Plate 3	A01	21	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	70	1	Montelukast			Sulfamethazine_IS	2860762
Batch 3	Plate 3	A02	21	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	70	2	Montelukast			Sulfamethazine_IS	3517940
Batch 3	Plate 3	A03	21	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	70	3	Montelukast			Sulfamethazine_IS	3178546
Batch 3	Plate 3	A04	21	supernatant	Clostridium saccharolyticum	Yes	Duloxetine	70	4	Montelukast			Sulfamethazine_IS	3155814
Batch 3	Plate 3	A05	22	total	Escherichia coli IAI1	Yes	Duloxetine	0	1	Montelukast	0	0	Sulfamethazine_IS	3346500
Batch 3	Plate 3	A06	22	total	Escherichia coli IAI1	Yes	Duloxetine	0	2	Montelukast	0	0	Sulfamethazine_IS	2802145
Batch 3	Plate 3	A07	22	total	Escherichia coli IAI1	Yes	Duloxetine	0	3	Montelukast	0	0	Sulfamethazine_IS	3839811
Batch 3	Plate 3	A08	22	total	Escherichia coli IAI1	Yes	Duloxetine	0	4	Montelukast	0	0	Sulfamethazine_IS	3473173
Batch 3	Plate 3	A09	22	supernatant	Escherichia coli IAI1	Yes	Duloxetine	0	1	Montelukast	0	0	Sulfamethazine_IS	3277941
Batch 3	Plate 3	A10	22	supernatant	Escherichia coli IAI1	Yes	Duloxetine	0	2	Montelukast	0	0	Sulfamethazine_IS	3340672
Batch 3	Plate 3	A11	22	supernatant	Escherichia coli IAI1	Yes	Duloxetine	0	3	Montelukast	0	0	Sulfamethazine_IS	3533920
Batch 3	Plate 3	A12	22	supernatant	Escherichia coli IAI1	Yes	Duloxetine	0	4	Montelukast	0	0	Sulfamethazine_IS	3151617
Batch 3	Plate 3	B01	23	total	Escherichia coli IAI1	Yes	Duloxetine	10	1	Montelukast			Sulfamethazine_IS	3092496
Batch 3	Plate 3	B02	23	total	Escherichia coli IAI1	Yes	Duloxetine	10	2	Montelukast			Sulfamethazine_IS	3268251
Batch 3	Plate 3	B03	23	total	Escherichia coli IAI1	Yes	Duloxetine	10	3	Montelukast			Sulfamethazine_IS	3347047
Batch 3	Plate 3	B04	23	total	Escherichia coli IAI1	Yes	Duloxetine	10	4	Montelukast			Sulfamethazine_IS	3330271
Batch 3	Plate 3	B05	23	supernatant	Escherichia coli IAI1	Yes	Duloxetine	10	1	Montelukast			Sulfamethazine_IS	3543174
Batch 3	Plate 3	B06	23	supernatant	Escherichia coli IAI1	Yes	Duloxetine	10	2	Montelukast			Sulfamethazine_IS	2876648
Batch 3	Plate 3	B07	23	supernatant	Escherichia coli IAI1	Yes	Duloxetine	10	3	Montelukast			Sulfamethazine_IS	2883878
Batch 3	Plate 3	B08	23	supernatant	Escherichia coli IAI1	Yes	Duloxetine	10	4	Montelukast			Sulfamethazine_IS	4000775
Batch 3	Plate 3	B09	24	total	Escherichia coli IAI1	Yes	Duloxetine	20	1	Montelukast			Sulfamethazine_IS	2866527
Batch 3	Plate 3	B10	24	total	Escherichia coli IAI1	Yes	Duloxetine	20	2	Montelukast			Sulfamethazine_IS	3772975
Batch 3	Plate 3	B11	24	total	Escherichia coli IAI1	Yes	Duloxetine	20	3	Montelukast			Sulfamethazine_IS	3364249
Batch 3	Plate 3	B12	24	total	Escherichia coli IAI1	Yes	Duloxetine	20	4	Montelukast			Sulfamethazine_IS	3413695
Batch 3	Plate 3	C01	24	supernatant	Escherichia coli IAI1	Yes	Duloxetine	20	1	Montelukast			Sulfamethazine_IS	3393052
Batch 3	Plate 3	C02	24	supernatant	Escherichia coli IAI1	Yes	Duloxetine	20	2	Montelukast			Sulfamethazine_IS	3217553
Batch 3	Plate 3	C03	24	supernatant	Escherichia coli IAI1	Yes	Duloxetine	20	3	Montelukast			Sulfamethazine_IS	3515574
Batch 3	Plate 3	C04	24	supernatant	Escherichia coli IAI1	Yes	Duloxetine	20	4	Montelukast			Sulfamethazine_IS	3644424
Batch 3	Plate 3	C05	25	total	Escherichia coli IAI1	Yes	Duloxetine	30	1	Montelukast			Sulfamethazine_IS	3715460
Batch 3	Plate 3	C06	25	total	Escherichia coli IAI1	Yes	Duloxetine	30	2	Montelukast			Sulfamethazine_IS	4324936
Batch 3	Plate 3	C07	25	total	Escherichia coli IAI1	Yes	Duloxetine	30	3	Montelukast			Sulfamethazine_IS	3694990
Batch 3	Plate 3	C08	25	total	Escherichia coli IAI1	Yes	Duloxetine	30	4	Montelukast			Sulfamethazine_IS	3617902
Batch 3	Plate 3	C09	25	supernatant	Escherichia coli IAI1	Yes	Duloxetine	30	1	Montelukast			Sulfamethazine_IS	3577602
Batch 3	Plate 3	C10	25	supernatant	Escherichia coli IAI1	Yes	Duloxetine	30	2	Montelukast			Sulfamethazine_IS	3420383
Batch 3	Plate 3	C11	25	supernatant	Escherichia coli IAI1	Yes	Duloxetine	30	3	Montelukast			Sulfamethazine_IS	3439958
Batch 3	Plate 3	C12	25	supernatant	Escherichia coli IAI1	Yes	Duloxetine	30	4	Montelukast			Sulfamethazine_IS	3537445
Batch 3	Plate 3	D01	26	total	Escherichia coli IAI1	Yes	Duloxetine	40	1	Montelukast			Sulfamethazine_IS	3555880
Batch 3	Plate 3	D02	26	total	Escherichia coli IAI1	Yes	Duloxetine	40	2	Montelukast			Sulfamethazine_IS	3532344
Batch 3	Plate 3	D03	26	total	Escherichia coli IAI1	Yes	Duloxetine	40	3	Montelukast			Sulfamethazine_IS	3443384
Batch 3	Plate 3	D04	26	total	Escherichia coli IAI1	Yes	Duloxetine	40	4	Montelukast			Sulfamethazine_IS	3653826
Batch 3	Plate 3	D05	26	supernatant	Escherichia coli IAI1	Yes	Duloxetine	40	1	Montelukast			Sulfamethazine_IS	3041680
Batch 3	Plate 3	D06	26	supernatant	Escherichia coli IAI1	Yes	Duloxetine	40	2	Montelukast			Sulfamethazine_IS	3724582
Batch 3	Plate 3	D07	26	supernatant	Escherichia coli IAI1	Yes	Duloxetine	40	3	Montelukast			Sulfamethazine_IS	3777456
Batch 3	Plate 3	D08	26	supernatant	Escherichia coli IAI1	Yes	Duloxetine	40	4	Montelukast			Sulfamethazine_IS	3212164
Batch 3	Plate 3	D09	27	total	Escherichia coli IAI1	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	
Batch 3	Plate 3	D10	27	total	Escherichia coli IAI1	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	3580988
Batch 3	Plate 3	D11	27	total	Escherichia coli IAI1	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	3571300
Batch 3	Plate 3	D12	27	total	Escherichia coli IAI1	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	3455611
Batch 3	Plate 3	E01	27	supernatant	Escherichia coli IAI1	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	2953626
Batch 3	Plate 3	E02	27	supernatant	Escherichia coli IAI1	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	2860920
Batch 3	Plate 3	E03	27	supernatant	Escherichia coli IAI1	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	3914285
Batch 3	Plate 3	E04	27	supernatant	Escherichia coli IAI1	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	3875537
Batch 3	Plate 3	E05	28	total	Escherichia coli IAI1	Yes	Duloxetine	70	1	Montelukast			Sulfamethazine_IS	3433166
Batch 3	Plate 3	E06	28	total	Escherichia coli IAI1	Yes	Duloxetine	70	2	Montelukast			Sulfamethazine_IS	3718908
Batch 3	Plate 3	E07	28	total	Escherichia coli IAI1	Yes	Duloxetine	70	3	Montelukast			Sulfamethazine_IS	3726138
Batch 3	Plate 3	E08	28	total	Escherichia coli IAI1	Yes	Duloxetine	70	4	Montelukast			Sulfamethazine_IS	3738618
Batch 3	Plate 3	E09	28	supernatant	Escherichia coli IAI1	Yes	Duloxetine	70	1	Montelukast			Sulfamethazine_IS	3733353
Batch 3	Plate 3	E10	28	supernatant	Escherichia coli IAI1	Yes	Duloxetine	70	2	Montelukast			Sulfamethazine_IS	3659222
Batch 3	Plate 3	E11	28	supernatant	Escherichia coli IAI1	Yes	Duloxetine	70	3	Montelukast			Sulfamethazine_IS	3599900
Batch 3	Plate 3	E12	28	supernatant	Escherichia coli IAI1	Yes	Duloxetine	70	4	Montelukast			Sulfamethazine_IS	3432985
Batch 3	Plate 3	F01	29	total	no bug	Yes	Duloxetine	0	3	Montelukast	0	0	Sulfamethazine_IS	3654818
Batch 3	Plate 3	F02	29	total	no bug	Yes	Duloxetine	0	4	Montelukast	0	0	Sulfamethazine_IS	3545494
Batch 3	Plate 3	F03	29	supernatant	no bug	Yes	Duloxetine	0	3	Montelukast	0	0	Sulfamethazine_IS	3740089
Batch 3	Plate 3	F04	29	supernatant	no bug	Yes	Duloxetine	0	4	Montelukast	0	0	Sulfamethazine_IS	3751913
Batch 3	Plate 3	F05	30	total	no bug	Yes	Duloxetine	10	3	Montelukast			Sulfamethazine_IS	3855571
Batch 3	Plate 3	F06	30	total	no bug	Yes	Duloxetine	10	4	Montelukast			Sulfamethazine_IS	3807990
Batch 3	Plate 3	F07	30	supernatant	no bug	Yes	Duloxetine	10	3	Montelukast			Sulfamethazine_IS	3930369
Batch 3	Plate 3	F08	30	supernatant	no bug	Yes	Duloxetine	10	4	Montelukast			Sulfamethazine_IS	3361890
Batch 3	Plate 3	F09	31	total	no bug	Yes	Duloxetine	20	3	Montelukast			Sulfamethazine_IS	3723451
Batch 3	Plate 3	F10	31	total	no bug	Yes	Duloxetine	20	4	Montelukast			Sulfamethazine_IS	3488817
Batch 3	Plate 3	F11	31	supernatant	no bug	Yes	Duloxetine	20	3	Montelukast			Sulfamethazine_IS	3329405
Batch 3	Plate 3	F12	31	supernatant	no bug	Yes	Duloxetine	20	4	Montelukast			Sulfamethazine_IS	3910753
Batch 3	Plate 3	G01	32	total	no bug	Yes	Duloxetine	30	3	Montelukast			Sulfamethazine_IS	3718556
Batch 3	Plate 3	G02	32	total	no bug	Yes	Duloxetine	30	4	Montelukast			Sulfamethazine_IS	3803788
Batch 3	Plate 3	G03	32	supernatant	no bug	Yes	Duloxetine	30	3	Montelukast			Sulfamethazine_IS	3760504
Batch 3	Plate 3	G04	32	supernatant	no bug	Yes	Duloxetine	30	4	Montelukast			Sulfamethazine_IS	3757442
Batch 3	Plate 3	G05	33	total	no bug	Yes	Duloxetine	40	3	Montelukast			Sulfamethazine_IS	5482935
Batch 3	Plate 3	G06	33	total	no bug	Yes	Duloxetine	40	4	Montelukast			Sulfamethazine_IS	5094161
Batch 3	Plate 3	G07	33	supernatant	no bug	Yes	Duloxetine	40	3	Montelukast			Sulfamethazine_IS	3815057
Batch 3	Plate 3	G08	33	supernatant	no bug	Yes	Duloxetine	40	4	Montelukast			Sulfamethazine_IS	3672771
Batch 3	Plate 3	G09	34	total	no bug	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	2678501
Batch 3	Plate 3	G10	34	total	no bug	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	3542569
Batch 3	Plate 3	G11	34	supernatant	no bug	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	3483878
Batch 3	Plate 3	G12	34	supernatant	no bug	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	3719322
Batch 3	Plate 3	H01	35	total	no bug	Yes	Duloxetine	70	3	Montelukast			Sulfamethazine_IS	3632869
Batch 3	Plate 3	H02	35	total	no bug	Yes	Duloxetine	70	4	Montelukast			Sulfamethazine_IS	3452873
Batch 3	Plate 3	H03	35	supernatant	no bug	Yes	Duloxetine	70	3	Montelukast			Sulfamethazine_IS	3513713
Batch 3	Plate 3	H04	35	supernatant	no bug	Yes	Duloxetine	70	4	Montelukast			Sulfamethazine_IS	3890674
Batch 5	Plate 5	A01	1	total	no bug	Yes	Duloxetine	30	1	Montelukast			Sulfamethazine_IS	4971661.827
Batch 5	Plate 5	A02	1	total	no bug	Yes	Duloxetine	30	2	Montelukast			Sulfamethazine_IS	4742836.381
Batch 5	Plate 5	A03	1	total	no bug	Yes	Duloxetine	40	1	Montelukast			Sulfamethazine_IS	4499655.847
Batch 5	Plate 5	A04	1	total	no bug	Yes	Duloxetine	40	2	Montelukast			Sulfamethazine_IS	4660069.386
Batch 5	Plate 5	A05	1	total	no bug	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	4638599.902
Batch 5	Plate 5	A06	1	total	no bug	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	4415280.132
Batch 5	Plate 5	A07	4	total	C. bolteae	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	4374553.388
Batch 5	Plate 5	A08	4	total	C. bolteae	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	4364190.665
Batch 5	Plate 5	A09	4	total	C. bolteae	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	4429784.234
Batch 5	Plate 5	A10	4	total	C. bolteae	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	4605784.768
Batch 5	Plate 5	A11	1	supernatant	no bug	Yes	Duloxetine	30	1	Montelukast			Sulfamethazine_IS	4762333.009
Batch 5	Plate 5	A12	1	supernatant	no bug	Yes	Duloxetine	30	2	Montelukast			Sulfamethazine_IS	4966504.812
Batch 5	Plate 5	B01	1	supernatant	no bug	Yes	Duloxetine	40	1	Montelukast			Sulfamethazine_IS	4518189.888
Batch 5	Plate 5	B02	1	supernatant	no bug	Yes	Duloxetine	40	2	Montelukast			Sulfamethazine_IS	4421754.096
Batch 5	Plate 5	B03	1	supernatant	no bug	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	4245240.697
Batch 5	Plate 5	B04	1	supernatant	no bug	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	4463855.532
Batch 5	Plate 5	B05	4	supernatant	C. bolteae	Yes	Duloxetine	50	1	Montelukast			Sulfamethazine_IS	4229133.609
Batch 5	Plate 5	B06	4	supernatant	C. bolteae	Yes	Duloxetine	50	2	Montelukast			Sulfamethazine_IS	4294349.399
Batch 5	Plate 5	B07	4	supernatant	C. bolteae	Yes	Duloxetine	50	3	Montelukast			Sulfamethazine_IS	4244301.137
Batch 5	Plate 5	B08	4	supernatant	C. bolteae	Yes	Duloxetine	50	4	Montelukast			Sulfamethazine_IS	4206120.354
