organism	preparation	variable	original_protein_id	n_hits	temp_hits	gene_name	log2fc	has_hits	log2fc_q	log2fc_z
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3A0	0		CLOSA_2272	0.365320864771141		0.616559881715131	0.257497184635366
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3A2	0		PFP	-0.660889321177108		0.277476589452932	-0.375929459005168
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3A9	0		CLOSA_2281	0.187137551630605		0.548053228191227	0.14751381130618
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3B1	0		CLOSA_2283	-0.625434721581139		0.286347954657467	-0.354045162463187
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3B9	0		CLOSA_2292	0.45334238371332		0.642188270083785	0.311828330510874
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3C0	0		RPLT	-1.55346119125514		0.124691966485954	-0.926868059706206
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3C1	0		RPMI	1.69618879868496		0.916214884179399	1.07897335009447
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3C2	0		INFC	0.554839231397269		0.683095120749137	0.374477102125951
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3C4	0		CLOSA_2298	-0.705562935794688		0.266633809758502	-0.403504178252723
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3C5	0		THRS	-0.0838193214202142		0.443568260226713	-0.0197338978064738
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3C7	0		CLOSA_2301	1.26113090375736		0.85657959586003	0.810434540066323
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3C8	0		CLOSA_2302	0.51774537048701		0.66781665845244	0.351580974083388
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3C9	1	71.3	CLOSA_2303	2.04529544352806	stabilized	0.944307540660424	1.29445888448452
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3E2	0		CLOSA_2318	-0.354949077947641		0.362247412518482	-0.187088318976587
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3E4	0		ARGS	1.00987176888535		0.808279940857565	0.655345229255268
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3F0	0		CLOSA_2326	-0.774606808800505		0.256776737309019	-0.446121401645031
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3F1	1	63.6	CLOSA_2327	-2.5062624767495	destabilized	0.0478068013799901	-1.51498317354071
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3F5	0		EFP	-0.450502787346557		0.334154756037457	-0.246068697714525
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3F6	0		AROQ	1.48879508742863		0.89600788565796	0.950959903890109
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3F7	0		CLOSA_2333	1.93087978538882		0.936914736323312	1.22383599717797
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3F8	0		NRDR	1.17134709529809		0.840315426318383	0.755015623723113
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3G1	0		CLOSA_2337	-0.133249231007367		0.427304090685067	-0.0502444327377889
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3G2	0		CLOSA_2338	-1.55515556083424		0.12419911286348	-0.927913906697667
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3G3	0		CLOSA_2339	1.09597344819494		0.825036964021686	0.70849135709894
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3G4	0		METN	0.158786826085333		0.534746180384426	0.130014369990147
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3G5	0		CLOSA_2341	-0.120706793436451		0.433218334154756	-0.0425026326247107
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3G6	0		CLOSA_2342	1.81415523552589		0.928536224741252	1.15178795004052
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3G7	0		PRFC	0.204269269368097		0.554953178905865	0.158088337475231
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3G8	1	63.6	CLOSA_2344	-4.87079512701361	destabilized	0.00837851158206013	-2.97448727995462
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3G9	0		CLOSA_2345	0.776590641925202		0.752587481517989	0.511352815909157
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3H0	1	60.5	COAX	0.489327322864259	stabilized	0.654509610645638	0.334039978319579
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3H2	0		CLOSA_2348	-0.635805224067825		0.2819122720552	-0.360446339018394
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3H3	0		CLOSA_2349	1.7251677905842		0.919172005914243	1.09686058784183
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3H4	0		CLOSA_2350	0.0471918191335602		0.490389354361755	0.061132525248774
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3H5	0		CLOSA_4194	-1.25968721852161		0.159191720059142	-0.745536531247837
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3H7	1	60.5	CLOSA_4196	1.7703165816123	destabilized	0.925579103006407	1.12472860899087
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3H8	0		CLOSA_4197	-0.941161386700055		0.218827008378512	-0.548926956205369
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3I0	0		ATPB	-0.846384960361824		0.239034006899951	-0.49042635422957
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3I3	0		CLOSA_4202	0.665639418468218		0.7180877279448	0.442868345530189
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3I7	0		CLOSA_4206	0.0298894552615397		0.482996550024643	0.0504526680181873
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3I8	0		CLOSA_4207	0.71712940470914		0.736816165598817	0.474650459576881
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3J4	0		CLOSA_4213	0.213187545424199		0.558896007885658	0.163593129521371
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3J7	0		CLOSA_4216	1.23217469197275		0.852143913257762	0.792561363309339
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3J8	0		CLOSA_4217	0.301578820065152		0.589945786101528	0.218152506527741
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3J9	0		CLOSA_4218	0.355479850569713		0.612617052735338	0.251422833901974
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3K2	0		CLOSA_4221	1.19394629992517		0.845736816165599	0.768964947684114
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3K5	0		CLOSA_4225	1.16745325674018		0.838344011828487	0.752612157920114
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3K7	0		CLOSA_4227	0.0438555461639512		0.488417939871858	0.0590732159392924
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3K8	0		CLOSA_4228	-0.438809187430778		0.338590438639724	-0.238850841325892
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3L0	0		CLOSA_4230	-1.83566189218899		0.098570724494825	-1.10105600411875
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3L2	0		CLOSA_4232	-0.290809084427839		0.383440118284869	-0.147498007581624
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3L3	0		CLOSA_4233	1.10145563440026		0.82552981764416	0.711875228020705
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3L4	0		CLOSA_4234	2.76382422531765		0.970921636274027	1.73796965921684
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3L7	0		CLOSA_4237	-0.516627391211055		0.313454903893544	-0.286884006762784
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3L8	0		CLOSA_4238	0.921177374685444		0.788072942336126	0.600598752171857
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3M2	0		CLOSA_4242	3.34710715358044		0.985214391325776	2.09800014088753
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3M8	0		CLOSA_4248	-0.164300295525495		0.419911286347955	-0.0694106540913693
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3M9	0		CLOSA_4249	-0.631635999822306		0.283390832922622	-0.357872891827375
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3N0	0		CLOSA_4250	-3.75710537595884		0.0187284376540168	-2.28706401060202
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3N1	0		CLOSA_4251	0.827216855916632		0.767865943814687	0.542601767876231
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3N2	0		CLOSA_4252	-0.802814100526584		0.249383932971907	-0.46353230865891
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3N3	0		CLOSA_4253	-0.214751898484273		0.402168555938886	-0.100551827669699
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3N4	0		CLOSA_4254	-0.024992155472247		0.464268112370626	0.016577079020241
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3N6	0		UBIX	0.559688738386411		0.685559388861508	0.377470452784038
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3N7	0		CLOSA_4257	-0.255691382823201		0.390340068999507	-0.125821660801611
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3P0	0		CLOSA_4260	-0.210750983742315		0.403154263183834	-0.0980822692583786
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3P2	0		CLOSA_4262	-0.342005011196736		0.36914736323312	-0.179098613875864
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3P3	0		CLOSA_4264	-2.24623034829646		0.0645638245441104	-1.35447874606563
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3P4	0		CLOSA_4265	-0.529998086510933		0.309512074913751	-0.295137047672835
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3P9	0		CLOSA_4271	0.0604838392702647		0.496796451453918	0.0693370040365335
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Q1	0		CLOSA_4273	0.153887784297332		0.531789058649581	0.12699044405439
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Q2	0		CLOSA_4274	0.448987819359746		0.640216855593889	0.309140482425978
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Q3	0		CLOSA_4275	-0.960432459257906		0.21389847215377	-0.560821995815012
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Q5	0		CLOSA_4277	0.245144728039885		0.571710202069985	0.183318650863529
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Q7	0		CLOSA_4282	0.552340597918706		0.681123706259241	0.37293482449152
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Q8	0		CLOSA_4283	1.52917208591024		0.901922129127649	0.975882543500098
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Q9	0		CLOSA_4284	0.75447269649619		0.745687530803351	0.497700548440795
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3R2	0		CLOSA_4287	0.544573323450551		0.677673730901922	0.36814048638811
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3R3	0		CLOSA_4288	-0.0329723001247555		0.459832429768359	0.0116513471261129
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3R4	0		CLOSA_4289	0.587141366893298		0.691966485953672	0.394415545097812
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3R5	0		CLOSA_4290	0.0694865419231778		0.499753573188763	0.0748939082684469
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3R6	0		CLOSA_4291	-0.693781440965711		0.268605224248398	-0.396232068865413
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3R7	0		CLOSA_4292	-1.89691916136173		0.0882207984228684	-1.13886695838716
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3R8	0		RSMG	0.830546869296181		0.768358797437161	0.544657213463469
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3R9	0		MNMG	-0.318138373497748		0.37752587481518	-0.164366968819461
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3S0	0		MNME	-1.66924542873256		0.113356333169049	-0.998335700483944
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3S1	0		CLOSA_4296	-0.074043104870398		0.45046821094135	-0.0136995433229125
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3S2	1	71.3	CLOSA_4297	1.66542039371463	stabilized	0.914243469689502	1.05998159990782
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3S5	0		RPMH	2.09594253537707		0.94627895515032	1.32572072327677
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3S6	0		CLOSA_4302	-0.0882752580656286		0.441596845736816	-0.0224843177810832
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3T1	0		RPMG	-0.350727337589999		0.363725973385904	-0.184482456296914
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3T2	0		SECE	1.85063704852428		0.931000492853623	1.17430629245995
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3T3	0		NUSG	0.358483228833596		0.614588467225234	0.253276664471309
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3T4	0		RPLK	2.16783011237535		0.951207491375062	1.37009321854234
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3T5	0		RPLA	-0.19246217357974		0.410054213898472	-0.0867935295868326
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3T6	0		RPLJ	-1.55897225271823		0.123706259241005	-0.930269753835991
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3T7	1	60.5	RPLL	-2.06317889689492	destabilized	0.0773780187284377	-1.24149052195474
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3T8	0		CLOSA_0414	-0.67033002093976		0.275012321340562	-0.381756716272888
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3U7	0		CLOSA_0423	0.920621893815796		0.787580088713652	0.600255882467692
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3V0	0		CLOSA_0426	1.39709217316196		0.882207984228684	0.894356422467524
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3V2	0		RHO	1.40595964722548		0.884179398718581	0.899829857062636
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3V3	0		RPME	-1.92742865814767		0.086742237555446	-1.15769889789907
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3V4	0		CLOSA_0430	-2.32762806662078		0.0596352883193692	-1.40472136129609
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3V5	0		PRMC	0.581573663072394		0.690487925086249	0.390978888560632
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3V6	0		PRFA	-2.09056013603297		0.0744208969935929	-1.25839154929146
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3W1	0		CLOSA_0437	-3.38148949678142		0.023656973878758	-2.05521569248618
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3W3	2	54.8,67	CLOSA_0439	2.77778652166721	stabilized	0.971414489896501	1.74658786495609
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3W4	0		CLOSA_0440	0.765546256080711		0.750616067028093	0.50453568589784
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3W5	0		CLOSA_0441	0.785469718959554		0.754558896007886	0.516833412419996
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3W7	0		CLPB	0.14604945232869		0.528831936914736	0.122152245819152
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3W8	0		CLOSA_0444	-0.922169634149892		0.223262690980779	-0.537204326436707
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3X0	0		CLOSA_0446	0.251585779910605		0.57466732380483	0.187294380128206
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3X2	0		CLOSA_0448	-0.175417198275739		0.415968457368162	-0.0762725450501485
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3X3	0		CLOSA_0449	-0.0704322533130513		0.451453918186299	-0.011470750806552
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3X4	0		CLOSA_0450	-1.2402499536941		0.164120256283884	-0.733538909717831
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3X6	1	60.5	PPK	0.661616674361413	stabilized	0.716609167077378	0.440385312977317
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3X7	0		CLOSA_0453	-1.01658783096034		0.200591424346969	-0.59548381179279
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3X9	1	42	CLOSA_0455	0.864517224503406	stabilized	0.777230162641695	0.565625362461431
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Y0	0		CLOSA_0456	2.05126656824029		0.944800394282898	1.29814455194039
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Y2	0		NFO	2.31096092922334		0.956628881222277	1.45844049296914
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Y3	0		CLOSA_0459	-2.23371569909477		0.0660423854115328	-1.34675409828031
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Y5	0		CLOSA_0461	0.167777862261592		0.540167570231641	0.135564073107464
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Y7	0		CLOSA_0463	1.71098993750853		0.917693445046821	1.08810933004814
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Y9	0		CLOSA_0465	0.280025408471229		0.584524396254313	0.204848696692404
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Z0	0		CLOSA_0466	0.168541592702862		0.541153277476589	0.136035484536315
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Z1	0		CLOSA_0467	-0.703104639771175		0.267126663380976	-0.40198679884978
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Z3	0		CLOSA_0469	-0.0447485939308651		0.456875308033514	0.00438244806209119
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Z4	1	42	CLOSA_0470	-4.95039427036008	destabilized	0.007885657959586	-3.02361972757306
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Z5	0		CLOSA_0471	0.933363725774339		0.790044356826023	0.608120758456887
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Z6	0		CLOSA_0472	0.495208740973188		0.657466732380483	0.337670274513865
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Z7	0		CLOSA_0473	0.433178793476581		0.638738294726466	0.299382385749958
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R3Z8	0		CLOSA_0474	0.685265390622235		0.725480532281912	0.45498244636443
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R401	0		CLOSA_0477	0.250189796214105		0.574174470182356	0.186432711359411
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R404	0		CLOSA_0480	-0.82784987627275		0.243469689502218	-0.478985602359339
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R406	0		CLOSA_0482	0.31338231685561		0.596845736816166	0.225438196591608
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R407	0		CLOSA_0483	0.38562816270763		0.623952686052243	0.270031832750784
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R408	0		CLOSA_0484	-0.355045779073897		0.361754558896008	-0.187148007596598
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R409	0		CLOSA_0485	1.28088807990613		0.862000985707245	0.822629626362576
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R410	0		CLOSA_0486	-0.198012141060929		0.407097092163627	-0.0902192383958669
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R414	0		CLOSA_0490	0.602842077226018		0.699852143913258	0.404106784168527
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R415	1	71.3	CLOSA_0491	0.5500549503918	stabilized	0.680137999014293	0.371524012104995
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R418	0		CLOSA_0494	-0.204891950883317		0.405618531296205	-0.0944657903248501
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R419	0		CLOSA_0495	-0.998494913864595		0.205027106949236	-0.584315986812535
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R420	0		CLOSA_0496	0.0527256841943455		0.493346476096599	0.0645482948638201
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R421	0		CLOSA_0497	0.817544914236067		0.763923114834894	0.536631776893783
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R422	0		CLOSA_0498	-1.85857464637987		0.094627895515032	-1.11519886606109
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R423	0		CLOSA_0499	1.1841793526069		0.843272548053228	0.762936314619332
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R429|D9R468	0		CLPP	0.601266938974151		0.699359290290784	0.403134532528646
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R430	1	60.5	CLOSA_0506	-1.61305431342924	destabilized	0.117299162148842	-0.963651821824023
C. saccharolyticum	lysate	norm_rel_fc_protein_unmodified	D9R435	0		CLOSA_0512	1.27105265688446		0.858058156727452	0.816558726776203
